###############
#    GaPSE    #
############### 
#
# This is an integration map of the function \mathcal{F}(s, \mu), defined as:
# \mathcal{F}(s, \mu) = \int_0^\infty dp p^2 \phi(p) \phi(\sqrt{p^2 + s^2 + 2 p s \mu}) F(s/p, \mu)
# where F(x, \mu) is stored in a WindowF struct (for its analytical definition, check the code.
#
#
# s [h_0^{-1} Mpc] 	 mu 	 IF
108.84367739226661	 -0.2 	 2.1948637952414303e9
108.84367739226661	 -0.1 	 2.1981491947361145e9
108.84367739226661	 0.0 	 2.077134837987016e9
108.84367739226661	 0.1 	 1.9691456423372917e9
108.84367739226661	 0.2 	 1.8618728601899624e9
108.84367739226661	 0.3 	 1.7619315940703294e9
108.84367739226661	 0.4 	 1.6609979906268525e9
108.84367739226661	 0.5 	 1.5734368917871637e9
108.84367739226661	 0.6 	 1.4997304061588063e9
108.84367739226661	 0.7 	 1.4211609070313604e9
108.84367739226661	 0.8 	 1.3658747014014933e9
108.84367739226661	 0.9 	 1.2864070010606012e9
108.84367739226661	 0.91 	 1.289554449523666e9
108.84367739226661	 0.92 	 1.2759720525366683e9
108.84367739226661	 0.93 	 1.2767231853720522e9
108.84367739226661	 0.94 	 1.2669878087395403e9
108.84367739226661	 0.95 	 1.2664943160754948e9
108.84367739226661	 0.96 	 1.255490751011156e9
108.84367739226661	 0.97 	 1.2598782846984222e9
108.84367739226661	 0.98 	 1.2571096725219834e9
108.84367739226661	 0.99 	 1.256944479325796e9
108.84367739226661	 1.0 	 0.0
130.61241287071994	 -1.0 	 0.0
130.61241287071994	 -0.99 	 2.1262377736922362e9
130.61241287071994	 -0.98 	 2.1247748892139487e9
130.61241287071994	 -0.97 	 2.1056040684196908e9
130.61241287071994	 -0.96 	 2.1033361623654466e9
130.61241287071994	 -0.95 	 2.1014636562236834e9
130.61241287071994	 -0.94 	 2.104034181209017e9
130.61241287071994	 -0.93 	 2.10024906236695e9
130.61241287071994	 -0.92 	 2.0942405653168554e9
130.61241287071994	 -0.91 	 2.0971641360369234e9
130.61241287071994	 -0.9 	 2.1004362595872393e9
130.61241287071994	 -0.8 	 2.1199468901882157e9
130.61241287071994	 -0.7 	 2.1218254195999956e9
130.61241287071994	 -0.6 	 2.1292158072757723e9
130.61241287071994	 -0.5 	 2.1456593754085019e9
130.61241287071994	 -0.4 	 2.148169046654298e9
130.61241287071994	 -0.3 	 2.150686544429468e9
130.61241287071994	 -0.2 	 2.1539314555675273e9
130.61241287071994	 -0.1 	 2.138500389075675e9
130.61241287071994	 0.0 	 2.0020697287083251e9
130.61241287071994	 0.1 	 1.8622188978289053e9
130.61241287071994	 0.2 	 1.7427572929762068e9
130.61241287071994	 0.3 	 1.6328238757058084e9
130.61241287071994	 0.4 	 1.5225381323773303e9
130.61241287071994	 0.5 	 1.4263775329086816e9
130.61241287071994	 0.6 	 1.3298406985561705e9
130.61241287071994	 0.7 	 1.258905006257255e9
130.61241287071994	 0.8 	 1.1824022063453062e9
130.61241287071994	 0.9 	 1.1131268843300314e9
130.61241287071994	 0.91 	 1.1155927261747155e9
130.61241287071994	 0.92 	 1.1036264933616576e9
130.61241287071994	 0.93 	 1.1052398905306373e9
130.61241287071994	 0.94 	 1.0965946954333436e9
130.61241287071994	 0.95 	 1.0835268107869513e9
130.61241287071994	 0.96 	 1.086073082588805e9
130.61241287071994	 0.97 	 1.0782632076985188e9
130.61241287071994	 0.98 	 1.0886395024985983e9
130.61241287071994	 0.99 	 1.076312751949361e9
130.61241287071994	 1.0 	 0.0
152.38114834917326	 -1.0 	 0.0
152.38114834917326	 -0.99 	 2.0467427036754017e9
152.38114834917326	 -0.98 	 2.0483233581120143e9
152.38114834917326	 -0.97 	 2.0334302848269582e9
152.38114834917326	 -0.96 	 2.0296060466998487e9
152.38114834917326	 -0.95 	 2.0272603802232642e9
152.38114834917326	 -0.94 	 2.0298789761883795e9
152.38114834917326	 -0.93 	 2.0288825703577266e9
152.38114834917326	 -0.92 	 2.0240339876776063e9
152.38114834917326	 -0.91 	 2.030939150193564e9
152.38114834917326	 -0.9 	 2.0326388097282336e9
152.38114834917326	 -0.8 	 2.0680971196894648e9
152.38114834917326	 -0.7 	 2.077964615409578e9
152.38114834917326	 -0.6 	 2.090114931502194e9
152.38114834917326	 -0.5 	 2.1078479001771839e9
152.38114834917326	 -0.4 	 2.1041687807932932e9
152.38114834917326	 -0.3 	 2.1083561828232687e9
152.38114834917326	 -0.2 	 2.1138414976744938e9
152.38114834917326	 -0.1 	 2.0608740425168076e9
152.38114834917326	 0.0 	 1.8926995331803107e9
152.38114834917326	 0.1 	 1.7602972123167565e9
152.38114834917326	 0.2 	 1.6135904826771805e9
152.38114834917326	 0.3 	 1.4955349702261913e9
152.38114834917326	 0.4 	 1.37793700964137e9
152.38114834917326	 0.5 	 1.2754222691612642e9
152.38114834917326	 0.6 	 1.188271934842754e9
152.38114834917326	 0.7 	 1.0970352050911143e9
152.38114834917326	 0.8 	 1.0290539802277182e9
152.38114834917326	 0.9 	 9.563642106209006e8
152.38114834917326	 0.91 	 9.582235560547531e8
152.38114834917326	 0.92 	 9.476818194186406e8
152.38114834917326	 0.93 	 9.380016527409961e8
152.38114834917326	 0.94 	 9.422766908591362e8
152.38114834917326	 0.95 	 9.308580791206628e8
152.38114834917326	 0.96 	 9.20780235382715e8
152.38114834917326	 0.97 	 9.265992687060065e8
152.38114834917326	 0.98 	 9.239000421949793e8
152.38114834917326	 0.99 	 9.136401366721199e8
152.38114834917326	 1.0 	 0.0
174.14988382762658	 -1.0 	 0.0
174.14988382762658	 -0.99 	 1.962026009741014e9
174.14988382762658	 -0.98 	 1.9616998021491952e9
174.14988382762658	 -0.97 	 1.9468243160743475e9
174.14988382762658	 -0.96 	 1.947024518194537e9
174.14988382762658	 -0.95 	 1.9500120640722358e9
174.14988382762658	 -0.94 	 1.9527912045929961e9
174.14988382762658	 -0.93 	 1.9498918837042615e9
174.14988382762658	 -0.92 	 1.952163445086829e9
174.14988382762658	 -0.91 	 1.959173645092266e9
174.14988382762658	 -0.9 	 1.9641426495197427e9
174.14988382762658	 -0.8 	 2.0138115454940393e9
174.14988382762658	 -0.7 	 2.0379808467559986e9
174.14988382762658	 -0.6 	 2.0571661304643524e9
174.14988382762658	 -0.5 	 2.0616731480032032e9
174.14988382762658	 -0.4 	 2.0604294841754103e9
174.14988382762658	 -0.3 	 2.0669180051887794e9
174.14988382762658	 -0.2 	 2.0747540079797575e9
174.14988382762658	 -0.1 	 1.9863644239223347e9
174.14988382762658	 0.0 	 1.8065272658262677e9
174.14988382762658	 0.1 	 1.6462193764715798e9
174.14988382762658	 0.2 	 1.4926230590472462e9
174.14988382762658	 0.3 	 1.367321928437844e9
174.14988382762658	 0.4 	 1.2439885665001001e9
174.14988382762658	 0.5 	 1.136668212280734e9
174.14988382762658	 0.6 	 1.0452554329258269e9
174.14988382762658	 0.7 	 9.621901941194309e8
174.14988382762658	 0.8 	 8.898678181707475e8
174.14988382762658	 0.9 	 8.151257101478124e8
174.14988382762658	 0.91 	 8.16500255969076e8
174.14988382762658	 0.92 	 8.071122738636152e8
174.14988382762658	 0.93 	 7.99112088044725e8
174.14988382762658	 0.94 	 7.923214303119129e8
174.14988382762658	 0.95 	 7.93116523614106e8
174.14988382762658	 0.96 	 7.836896217803104e8
174.14988382762658	 0.97 	 7.78974183072887e8
174.14988382762658	 0.98 	 7.763194005306213e8
174.14988382762658	 0.99 	 7.783106328264942e8
174.14988382762658	 1.0 	 0.0
195.9186193060799	 -1.0 	 0.0
195.9186193060799	 -0.99 	 1.8665192537552416e9
195.9186193060799	 -0.98 	 1.8643528942528288e9
195.9186193060799	 -0.97 	 1.8566944237513812e9
195.9186193060799	 -0.96 	 1.856412349406237e9
195.9186193060799	 -0.95 	 1.8594204499941504e9
195.9186193060799	 -0.94 	 1.8681789474819322e9
195.9186193060799	 -0.93 	 1.8702797490144196e9
195.9186193060799	 -0.92 	 1.8744069762129498e9
195.9186193060799	 -0.91 	 1.8816887425807076e9
195.9186193060799	 -0.9 	 1.8913064179856315e9
195.9186193060799	 -0.8 	 1.9661630655150998e9
195.9186193060799	 -0.7 	 2.0043364000728226e9
195.9186193060799	 -0.6 	 2.012280874546163e9
195.9186193060799	 -0.5 	 2.0154178483509922e9
195.9186193060799	 -0.4 	 2.0172478052975433e9
195.9186193060799	 -0.3 	 2.0265245057497692e9
195.9186193060799	 -0.2 	 2.0368203405208738e9
195.9186193060799	 -0.1 	 1.8959183706339927e9
195.9186193060799	 0.0 	 1.6891825587412622e9
195.9186193060799	 0.1 	 1.5222489939321346e9
195.9186193060799	 0.2 	 1.3639542610094607e9
195.9186193060799	 0.3 	 1.2337015177274044e9
195.9186193060799	 0.4 	 1.1071926626393867e9
195.9186193060799	 0.5 	 9.973175933518115e8
195.9186193060799	 0.6 	 9.033872918853513e8
195.9186193060799	 0.7 	 8.1751579406798e8
195.9186193060799	 0.8 	 7.536166698615421e8
195.9186193060799	 0.9 	 6.884038882324017e8
195.9186193060799	 0.91 	 6.797620682997006e8
195.9186193060799	 0.92 	 6.714352257242378e8
195.9186193060799	 0.93 	 6.744840395273105e8
195.9186193060799	 0.94 	 6.684023458026799e8
195.9186193060799	 0.95 	 6.598421198445965e8
195.9186193060799	 0.96 	 6.514775411618644e8
195.9186193060799	 0.97 	 6.569041032011114e8
195.9186193060799	 0.98 	 6.542104162212453e8
195.9186193060799	 0.99 	 6.470158747153448e8
195.9186193060799	 1.0 	 0.0
217.68735478453323	 -1.0 	 0.0
217.68735478453323	 -0.99 	 1.7595890175069065e9
217.68735478453323	 -0.98 	 1.7641624480383408e9
217.68735478453323	 -0.97 	 1.757459006473344e9
217.68735478453323	 -0.96 	 1.7581307842948465e9
217.68735478453323	 -0.95 	 1.7674188940767634e9
217.68735478453323	 -0.94 	 1.7826022146153376e9
217.68735478453323	 -0.93 	 1.7861499200831494e9
217.68735478453323	 -0.92 	 1.7905585878184206e9
217.68735478453323	 -0.91 	 1.809107620874495e9
217.68735478453323	 -0.9 	 1.8190582072404578e9
217.68735478453323	 -0.8 	 1.9212156381884186e9
217.68735478453323	 -0.7 	 1.976348025421925e9
217.68735478453323	 -0.6 	 1.9637864987948394e9
217.68735478453323	 -0.5 	 1.9695258982938232e9
217.68735478453323	 -0.4 	 1.9748979183344765e9
217.68735478453323	 -0.3 	 1.9872275767807891e9
217.68735478453323	 -0.2 	 2.0001933545103958e9
217.68735478453323	 -0.1 	 1.7912292220326169e9
217.68735478453323	 0.0 	 1.5782185907363284e9
217.68735478453323	 0.1 	 1.4061743181640754e9
217.68735478453323	 0.2 	 1.244071085551119e9
217.68735478453323	 0.3 	 1.1102594561902003e9
217.68735478453323	 0.4 	 9.823064706735053e8
217.68735478453323	 0.5 	 8.710339271580341e8
217.68735478453323	 0.6 	 7.85988616053642e8
217.68735478453323	 0.7 	 6.98488350392146e8
217.68735478453323	 0.8 	 6.319393893228481e8
217.68735478453323	 0.9 	 5.753760370444747e8
217.68735478453323	 0.91 	 5.677432527426603e8
217.68735478453323	 0.92 	 5.601808833099829e8
217.68735478453323	 0.93 	 5.546967446271899e8
217.68735478453323	 0.94 	 5.492862325182459e8
217.68735478453323	 0.95 	 5.504087518138343e8
217.68735478453323	 0.96 	 5.43147801111204e8
217.68735478453323	 0.97 	 5.394298929104558e8
217.68735478453323	 0.98 	 5.367097829064247e8
217.68735478453323	 0.99 	 5.307489266464519e8
217.68735478453323	 1.0 	 0.0
239.45609026298655	 -1.0 	 0.0
239.45609026298655	 -0.99 	 1.631848745034295e9
239.45609026298655	 -0.98 	 1.6470403429831202e9
239.45609026298655	 -0.97 	 1.6487936014949272e9
239.45609026298655	 -0.96 	 1.6591183106252198e9
239.45609026298655	 -0.95 	 1.6689684988059678e9
239.45609026298655	 -0.94 	 1.685094417939243e9
239.45609026298655	 -0.93 	 1.69671970947807e9
239.45609026298655	 -0.92 	 1.7067067530819194e9
239.45609026298655	 -0.91 	 1.7264228400817907e9
239.45609026298655	 -0.9 	 1.7480400201052096e9
239.45609026298655	 -0.8 	 1.8958533181454005e9
239.45609026298655	 -0.7 	 1.9235863404101934e9
239.45609026298655	 -0.6 	 1.915553377115466e9
239.45609026298655	 -0.5 	 1.9246966072217307e9
239.45609026298655	 -0.4 	 1.9336603158484128e9
239.45609026298655	 -0.3 	 1.9491520239537566e9
239.45609026298655	 -0.2 	 1.945979948490448e9
239.45609026298655	 -0.1 	 1.6916333247789786e9
239.45609026298655	 0.0 	 1.4735879246203513e9
239.45609026298655	 0.1 	 1.2832331496810296e9
239.45609026298655	 0.2 	 1.119429907046545e9
239.45609026298655	 0.3 	 9.844547372920169e8
239.45609026298655	 0.4 	 8.570372358898668e8
239.45609026298655	 0.5 	 7.565550070497849e8
239.45609026298655	 0.6 	 6.702900189009277e8
239.45609026298655	 0.7 	 5.926162257092184e8
239.45609026298655	 0.8 	 5.238625986621295e8
239.45609026298655	 0.9 	 4.674208397474427e8
239.45609026298655	 0.91 	 4.685774652916663e8
239.45609026298655	 0.92 	 4.617264220921282e8
239.45609026298655	 0.93 	 4.569659008675111e8
239.45609026298655	 0.94 	 4.5215135127530175e8
239.45609026298655	 0.95 	 4.4582299874697125e8
239.45609026298655	 0.96 	 4.395821402644912e8
239.45609026298655	 0.97 	 4.361790921756576e8
239.45609026298655	 0.98 	 4.4077148790616673e8
239.45609026298655	 0.99 	 4.3584618645098805e8
239.45609026298655	 1.0 	 0.0
261.2248257414399	 -1.0 	 0.0
261.2248257414399	 -0.99 	 1.5018494979454799e9
261.2248257414399	 -0.98 	 1.5286188801830473e9
261.2248257414399	 -0.97 	 1.530456735742894e9
261.2248257414399	 -0.96 	 1.544808278888188e9
261.2248257414399	 -0.95 	 1.571322291514053e9
261.2248257414399	 -0.94 	 1.5955532954122257e9
261.2248257414399	 -0.93 	 1.608543048439473e9
261.2248257414399	 -0.92 	 1.624730964914103e9
261.2248257414399	 -0.91 	 1.6511232298298998e9
261.2248257414399	 -0.9 	 1.6734095814426875e9
261.2248257414399	 -0.8 	 1.8919780860927782e9
261.2248257414399	 -0.7 	 1.8709716551358905e9
261.2248257414399	 -0.6 	 1.8678085775171766e9
261.2248257414399	 -0.5 	 1.8808965251201222e9
261.2248257414399	 -0.4 	 1.893619938291934e9
261.2248257414399	 -0.3 	 1.9125215933117354e9
261.2248257414399	 -0.2 	 1.8568555664447327e9
261.2248257414399	 -0.1 	 1.580551524037596e9
261.2248257414399	 0.0 	 1.360365086228862e9
261.2248257414399	 0.1 	 1.1688608237354217e9
261.2248257414399	 0.2 	 1.0046836498922315e9
261.2248257414399	 0.3 	 8.697638901019689e8
261.2248257414399	 0.4 	 7.436472958919902e8
261.2248257414399	 0.5 	 6.439170175069425e8
261.2248257414399	 0.6 	 5.585636915497261e8
261.2248257414399	 0.7 	 4.902908419750453e8
261.2248257414399	 0.8 	 4.284637043499086e8
261.2248257414399	 0.9 	 3.799629303455611e8
261.2248257414399	 0.91 	 3.744726589093867e8
261.2248257414399	 0.92 	 3.685914036444274e8
261.2248257414399	 0.93 	 3.642714514438516e8
261.2248257414399	 0.94 	 3.600206528591456e8
261.2248257414399	 0.95 	 3.6111621777508974e8
261.2248257414399	 0.96 	 3.5572813453590024e8
261.2248257414399	 0.97 	 3.525936708247143e8
261.2248257414399	 0.98 	 3.496991198713454e8
261.2248257414399	 0.99 	 3.457138501890779e8
261.2248257414399	 1.0 	 0.0
282.9935612198932	 -1.0 	 0.0
282.9935612198932	 -0.99 	 1.3605711962615051e9
282.9935612198932	 -0.98 	 1.390559182068014e9
282.9935612198932	 -0.97 	 1.4041839650663047e9
282.9935612198932	 -0.96 	 1.4307622950893779e9
282.9935612198932	 -0.95 	 1.4680236192345426e9
282.9935612198932	 -0.94 	 1.4946786056295621e9
282.9935612198932	 -0.93 	 1.5245102075087426e9
282.9935612198932	 -0.92 	 1.5492160835020187e9
282.9935612198932	 -0.91 	 1.5837944650637667e9
282.9935612198932	 -0.9 	 1.6131772705949042e9
282.9935612198932	 -0.8 	 1.833148958328402e9
282.9935612198932	 -0.7 	 1.818783474937975e9
282.9935612198932	 -0.6 	 1.8207531217721148e9
282.9935612198932	 -0.5 	 1.8382187995405364e9
282.9935612198932	 -0.4 	 1.8548668203096552e9
282.9935612198932	 -0.3 	 1.8773767424488602e9
282.9935612198932	 -0.2 	 1.7538835769886606e9
282.9935612198932	 -0.1 	 1.4759267237657e9
282.9935612198932	 0.0 	 1.2404673717982311e9
