###############
#    GaPSE    #
############### 
#
# This is an integration map of the function \mathcal{F}(s, \mu), defined as:
# \mathcal{F}(s, \mu) = \int_0^\infty dp p^2 \phi(p) \phi(\sqrt{p^2 + s^2 + 2 p s \mu}) F(s/p, \mu)
# where F(x, \mu) is stored in a WindowF struct (for its analytical definition, check the code.
#
#
# s [h_0^{-1} Mpc] 	 mu 	 IF
30.0	 0.9052631578947369 	 2.058394249439582e9
30.0	 0.9105263157894737 	 2.0599709667774394e9
30.0	 0.9157894736842105 	 2.059293794906446e9
30.0	 0.9210526315789473 	 2.0683684005702987e9
30.0	 0.9263157894736842 	 2.0771906990361557e9
30.0	 0.9315789473684211 	 2.0680915367168505e9
30.0	 0.9368421052631579 	 2.0597581627389688e9
30.0	 0.9421052631578948 	 2.0656159090938926e9
30.0	 0.9473684210526315 	 2.0664185456273386e9
30.0	 0.9526315789473684 	 2.0270921806200306e9
30.0	 0.9578947368421052 	 2.0257602769866781e9
30.0	 0.9631578947368421 	 2.0357096219134982e9
30.0	 0.968421052631579 	 2.0228154564371223e9
30.0	 0.9736842105263158 	 2.0381750184519565e9
30.0	 0.9789473684210527 	 2.025422175006603e9
30.0	 0.9842105263157894 	 2.0387866418049297e9
30.0	 0.9894736842105263 	 2.0293957611691563e9
30.0	 0.9947368421052631 	 2.032219954887814e9
30.0	 1.0 	 0.0
40.0	 -1.0 	 0.0
40.0	 -0.9947368421052631 	 2.3635133804579306e9
40.0	 -0.9894736842105263 	 2.359984501196858e9
40.0	 -0.9842105263157894 	 2.3697893465368814e9
40.0	 -0.9789473684210527 	 2.353160993080477e9
40.0	 -0.9736842105263158 	 2.3684072631523614e9
40.0	 -0.968421052631579 	 2.3498948800522475e9
40.0	 -0.9631578947368421 	 2.3638583493946524e9
40.0	 -0.9578947368421052 	 2.3513392257846417e9
40.0	 -0.9526315789473684 	 2.353007462967233e9
40.0	 -0.9473684210526315 	 2.350301000928063e9
40.0	 -0.9421052631578948 	 2.356026660378221e9
40.0	 -0.9368421052631579 	 2.3532911797004833e9
40.0	 -0.9315789473684211 	 2.355627681089856e9
40.0	 -0.9263157894736842 	 2.367531268609115e9
40.0	 -0.9210526315789473 	 2.3537856514805975e9
40.0	 -0.9157894736842105 	 2.347437055836584e9
40.0	 -0.9105263157894737 	 2.3474116333763914e9
40.0	 -0.9052631578947369 	 2.3452548281340456e9
40.0	 -0.9 	 2.3465453236246734e9
40.0	 -0.8052631578947368 	 2.3419982524247193e9
40.0	 -0.7105263157894737 	 2.3348364083453994e9
40.0	 -0.6157894736842106 	 2.336855302511397e9
40.0	 -0.5210526315789473 	 2.3362054176488466e9
40.0	 -0.4263157894736842 	 2.3417620709332333e9
40.0	 -0.33157894736842103 	 2.3390942439570107e9
40.0	 -0.23684210526315788 	 2.3453887594083214e9
40.0	 -0.14210526315789473 	 2.3578432870395584e9
40.0	 -0.04736842105263158 	 2.3430356935692763e9
40.0	 0.04736842105263158 	 2.3005173647815537e9
40.0	 0.14210526315789473 	 2.274558111325306e9
40.0	 0.23684210526315788 	 2.226668700192999e9
40.0	 0.33157894736842103 	 2.177973083145781e9
40.0	 0.4263157894736842 	 2.145635659384314e9
40.0	 0.5210526315789473 	 2.0652697830850022e9
40.0	 0.6157894736842106 	 2.0295635350408053e9
40.0	 0.7105263157894737 	 1.9927899801046488e9
40.0	 0.8052631578947368 	 1.963937368302122e9
40.0	 0.9 	 1.9358236796717775e9
40.0	 0.9052631578947369 	 1.9348214604626799e9
40.0	 0.9105263157894737 	 1.9362860790912364e9
40.0	 0.9157894736842105 	 1.9357975062037268e9
40.0	 0.9210526315789473 	 1.9453016362601016e9
40.0	 0.9263157894736842 	 1.9534692219680135e9
40.0	 0.9315789473684211 	 1.9455161759110126e9
40.0	 0.9368421052631579 	 1.9350962958579376e9
40.0	 0.9421052631578948 	 1.9424819467617655e9
40.0	 0.9473684210526315 	 1.9445874942384968e9
40.0	 0.9526315789473684 	 1.944989883256328e9
40.0	 0.9578947368421052 	 1.9441198484822364e9
40.0	 0.9631578947368421 	 1.953816142037347e9
40.0	 0.968421052631579 	 1.9409155948739367e9
40.0	 0.9736842105263158 	 1.917459680698846e9
40.0	 0.9789473684210527 	 1.906294756617097e9
40.0	 0.9842105263157894 	 1.9193396549591873e9
40.0	 0.9894736842105263 	 1.9114159681295931e9
40.0	 0.9947368421052631 	 1.9142361675154026e9
40.0	 1.0 	 0.0
50.0	 -1.0 	 0.0
50.0	 -0.9947368421052631 	 2.3459194571862526e9
50.0	 -0.9894736842105263 	 2.3422903738813787e9
50.0	 -0.9842105263157894 	 2.3508625531931343e9
50.0	 -0.9789473684210527 	 2.333733674146326e9
50.0	 -0.9736842105263158 	 2.347956445138722e9
50.0	 -0.968421052631579 	 2.3294266287793956e9
50.0	 -0.9631578947368421 	 2.3484208080742717e9
50.0	 -0.9578947368421052 	 2.3345701548856163e9
50.0	 -0.9526315789473684 	 2.3368920861343684e9
50.0	 -0.9473684210526315 	 2.3284272250104976e9
50.0	 -0.9421052631578948 	 2.3342187265858335e9
50.0	 -0.9368421052631579 	 2.3311247749223843e9
50.0	 -0.9315789473684211 	 2.3325617149345384e9
50.0	 -0.9263157894736842 	 2.3452353599050574e9
50.0	 -0.9210526315789473 	 2.330009601499667e9
50.0	 -0.9157894736842105 	 2.3243563400476894e9
50.0	 -0.9105263157894737 	 2.3291086822919583e9
50.0	 -0.9052631578947369 	 2.3268239225286336e9
50.0	 -0.9 	 2.3278483879012885e9
50.0	 -0.8052631578947368 	 2.320730213970038e9
50.0	 -0.7105263157894737 	 2.3118559565785832e9
50.0	 -0.6157894736842106 	 2.3164983280865498e9
50.0	 -0.5210526315789473 	 2.318154440357295e9
50.0	 -0.4263157894736842 	 2.320051374592187e9
50.0	 -0.33157894736842103 	 2.320179125964486e9
50.0	 -0.23684210526315788 	 2.326153051969871e9
50.0	 -0.14210526315789473 	 2.3385688668896756e9
50.0	 -0.04736842105263158 	 2.3240815371033773e9
50.0	 0.04736842105263158 	 2.2820555317525315e9
50.0	 0.14210526315789473 	 2.215041291381946e9
50.0	 0.23684210526315788 	 2.1686457777157907e9
50.0	 0.33157894736842103 	 2.0814017616821377e9
50.0	 0.4263157894736842 	 2.0509916628671205e9
50.0	 0.5210526315789473 	 2.012442751666585e9
50.0	 0.6157894736842106 	 1.9403975476867812e9
50.0	 0.7105263157894737 	 1.905450768251682e9
50.0	 0.8052631578947368 	 1.8793845247061365e9
50.0	 0.9 	 1.8540884124077036e9
50.0	 0.9052631578947369 	 1.853431980735584e9
50.0	 0.9105263157894737 	 1.8177012612740626e9
50.0	 0.9157894736842105 	 1.8179979944943824e9
50.0	 0.9210526315789473 	 1.8273989044475374e9
50.0	 0.9263157894736842 	 1.8348546506488974e9
50.0	 0.9315789473684211 	 1.8279841885551593e9
50.0	 0.9368421052631579 	 1.8171523393651123e9
50.0	 0.9421052631578948 	 1.8246156961475682e9
50.0	 0.9473684210526315 	 1.8277482121074276e9
50.0	 0.9526315789473684 	 1.828081107054348e9
50.0	 0.9578947368421052 	 1.8276971540526938e9
50.0	 0.9631578947368421 	 1.836968744552833e9
50.0	 0.968421052631579 	 1.8244121846671581e9
50.0	 0.9736842105263158 	 1.8391013020298913e9
50.0	 0.9789473684210527 	 1.8284474754832194e9
50.0	 0.9842105263157894 	 1.8047088812413073e9
50.0	 0.9894736842105263 	 1.7980760073455966e9
50.0	 0.9947368421052631 	 1.8004913645284472e9
50.0	 1.0 	 0.0
60.0	 -1.0 	 0.0
60.0	 -0.9947368421052631 	 2.32664426067843e9
60.0	 -0.9894736842105263 	 2.322721344143598e9
60.0	 -0.9842105263157894 	 2.3302381563475885e9
60.0	 -0.9789473684210527 	 2.3125573521019664e9
60.0	 -0.9736842105263158 	 2.331557175905645e9
60.0	 -0.968421052631579 	 2.312750996744191e9
60.0	 -0.9631578947368421 	 2.326523701927619e9
60.0	 -0.9578947368421052 	 2.310886619828144e9
60.0	 -0.9526315789473684 	 2.3143812609919863e9
60.0	 -0.9473684210526315 	 2.3049595612635546e9
60.0	 -0.9421052631578948 	 2.31065230422303e9
60.0	 -0.9368421052631579 	 2.3072306415241003e9
60.0	 -0.9315789473684211 	 2.31288220590488e9
60.0	 -0.9263157894736842 	 2.326400540125067e9
60.0	 -0.9210526315789473 	 2.3099204759357157e9
60.0	 -0.9157894736842105 	 2.3048368839906583e9
60.0	 -0.9105263157894737 	 2.304709627234104e9
60.0	 -0.9052631578947369 	 2.3022283591621246e9
60.0	 -0.9 	 2.303018848059409e9
60.0	 -0.8052631578947368 	 2.298365845380416e9
60.0	 -0.7105263157894737 	 2.2919913842905807e9
60.0	 -0.6157894736842106 	 2.2955319041046147e9
60.0	 -0.5210526315789473 	 2.2959585399941726e9
60.0	 -0.4263157894736842 	 2.3012376955664415e9
60.0	 -0.33157894736842103 	 2.301007162591145e9
60.0	 -0.23684210526315788 	 2.309579332918511e9
60.0	 -0.14210526315789473 	 2.319305948334686e9
60.0	 -0.04736842105263158 	 2.3052503273531795e9
60.0	 0.04736842105263158 	 2.221617262688458e9
60.0	 0.14210526315789473 	 2.1567029070717525e9
60.0	 0.23684210526315788 	 2.1118462220885584e9
60.0	 0.33157894736842103 	 2.0271283631582863e9
60.0	 0.4263157894736842 	 1.998320599247242e9
60.0	 0.5210526315789473 	 1.922690312365712e9
60.0	 0.6157894736842106 	 1.8921001168013482e9
60.0	 0.7105263157894737 	 1.8210123547059727e9
60.0	 0.8052631578947368 	 1.7614224325760064e9
60.0	 0.9 	 1.7390093152857943e9
60.0	 0.9052631578947369 	 1.7386518469276433e9
60.0	 0.9105263157894737 	 1.7396640746001413e9
60.0	 0.9157894736842105 	 1.7411599909425578e9
60.0	 0.9210526315789473 	 1.7502175839197435e9
60.0	 0.9263157894736842 	 1.7570553235257518e9
60.0	 0.9315789473684211 	 1.7154060615760534e9
60.0	 0.9368421052631579 	 1.7054851801277487e9
60.0	 0.9421052631578948 	 1.7119776109614315e9
60.0	 0.9473684210526315 	 1.7158071365735667e9
60.0	 0.9526315789473684 	 1.7160423895913544e9
60.0	 0.9578947368421052 	 1.7161269335978022e9
60.0	 0.9631578947368421 	 1.724998779398933e9
60.0	 0.968421052631579 	 1.7128803559909256e9
60.0	 0.9736842105263158 	 1.7276256081334646e9
60.0	 0.9789473684210527 	 1.7170653336837516e9
60.0	 0.9842105263157894 	 1.7302281318415549e9
60.0	 0.9894736842105263 	 1.7245821893985972e9
60.0	 0.9947368421052631 	 1.6911333993969486e9
60.0	 1.0 	 0.0
70.0	 -1.0 	 0.0
70.0	 -0.9947368421052631 	 2.3056462920439196e9
70.0	 -0.9894736842105263 	 2.3012558752487426e9
70.0	 -0.9842105263157894 	 2.3078591544720054e9
70.0	 -0.9789473684210527 	 2.295748077142923e9
70.0	 -0.9736842105263158 	 2.3083690504301805e9
70.0	 -0.968421052631579 	 2.2892850218718038e9
70.0	 -0.9631578947368421 	 2.3026787328114557e9
70.0	 -0.9578947368421052 	 2.2853150004849334e9
70.0	 -0.9526315789473684 	 2.289983008219193e9
70.0	 -0.9473684210526315 	 2.2856575724079323e9
70.0	 -0.9421052631578948 	 2.2912153592657723e9
70.0	 -0.9368421052631579 	 2.2874514570889864e9
70.0	 -0.9315789473684211 	 2.286716915612348e9
70.0	 -0.9263157894736842 	 2.300829435464005e9
70.0	 -0.9210526315789473 	 2.2834255116958e9
70.0	 -0.9157894736842105 	 2.284379900083156e9
70.0	 -0.9105263157894737 	 2.284077467518536e9
70.0	 -0.9052631578947369 	 2.281399251492016e9
70.0	 -0.9 	 2.2819509302719574e9
70.0	 -0.8052631578947368 	 2.274909360753781e9
70.0	 -0.7105263157894737 	 2.267118134909415e9
70.0	 -0.6157894736842106 	 2.273994654118112e9
70.0	 -0.5210526315789473 	 2.2733501876767597e9
70.0	 -0.4263157894736842 	 2.2821304988237967e9
70.0	 -0.33157894736842103 	 2.2816396363111606e9
70.0	 -0.23684210526315788 	 2.290188640688089e9
70.0	 -0.14210526315789473 	 2.3000748574075575e9
70.0	 -0.04736842105263158 	 2.2865289348482275e9
70.0	 0.04736842105263158 	 2.203748355388159e9
70.0	 0.14210526315789473 	 2.140204724478657e9
70.0	 0.23684210526315788 	 2.0562339684519565e9
70.0	 0.33157894736842103 	 1.9740158958501127e9
70.0	 0.4263157894736842 	 1.9086642955568304e9
70.0	 0.5210526315789473 	 1.8361728846600142e9
70.0	 0.6157894736842106 	 1.8081006102881093e9
70.0	 0.7105263157894737 	 1.7395409063966312e9
70.0	 0.8052631578947368 	 1.6834603737411141e9
70.0	 0.9 	 1.6291308000403507e9
70.0	 0.9052631578947369 	 1.6288973528365366e9
70.0	 0.9105263157894737 	 1.6296662544215305e9
70.0	 0.9157894736842105 	 1.6322002159284444e9
70.0	 0.9210526315789473 	 1.6407239953563094e9
70.0	 0.9263157894736842 	 1.6467777070432744e9
70.0	 0.9315789473684211 	 1.6418270239393318e9
70.0	 0.9368421052631579 	 1.6325979439103458e9
70.0	 0.9421052631578948 	 1.6385947955973012e9
70.0	 0.9473684210526315 	 1.6086011840973606e9
70.0	 0.9526315789473684 	 1.6087320546620574e9
70.0	 0.9578947368421052 	 1.609220130245113e9
70.0	 0.9631578947368421 	 1.6177240622466378e9
70.0	 0.968421052631579 	 1.6060755993040469e9
70.0	 0.9736842105263158 	 1.6208130335524824e9
70.0	 0.9789473684210527 	 1.6104157271223457e9
70.0	 0.9842105263157894 	 1.623442303095128e9
70.0	 0.9894736842105263 	 1.6187896298305237e9
70.0	 0.9947368421052631 	 1.6205773679980495e9
70.0	 1.0 	 0.0
80.0	 -1.0 	 0.0
80.0	 -0.9947368421052631 	 2.2828553093166766e9
80.0	 -0.9894736842105263 	 2.277846766171677e9
80.0	 -0.9842105263157894 	 2.2904276856079125e9
80.0	 -0.9789473684210527 	 2.271495417221967e9
80.0	 -0.9736842105263158 	 2.2833590827929025e9
80.0	 -0.968421052631579 	 2.264014782954849e9
80.0	 -0.9631578947368421 	 2.276748864495991e9
80.0	 -0.9578947368421052 	 2.264408981863605e9
80.0	 -0.9526315789473684 	 2.2700221736116524e9
80.0	 -0.9473684210526315 	 2.259248504465786e9
80.0	 -0.9421052631578948 	 2.264654066309381e9
80.0	 -0.9368421052631579 	 2.260559092154352e9
80.0	 -0.9315789473684211 	 2.265088697269748e9
80.0	 -0.9263157894736842 	 2.279483450890406e9
80.0	 -0.9210526315789473 	 2.2614022857937336e9
80.0	 -0.9157894736842105 	 2.2569930611840963e9
80.0	 -0.9105263157894737 	 2.256442216791984e9
80.0	 -0.9052631578947369 	 2.2536226631562037e9
80.0	 -0.9 	 2.259794516951482e9
80.0	 -0.8052631578947368 	 2.2502790090437026e9
80.0	 -0.7105263157894737 	 2.245745104318746e9
80.0	 -0.6157894736842106 	 2.2518292107554297e9
80.0	 -0.5210526315789473 	 2.253982753995207e9
80.0	 -0.4263157894736842 	 2.262731919783538e9
80.0	 -0.33157894736842103 	 2.2647931466326547e9
80.0	 -0.23684210526315788 	 2.2707794928427296e9
