###############
#    GaPSE    #
############### 
#
# The Cosmology considered had the following paremeters:
# 
# - Matter Power Spectrum input file: "../test/datatest/file_pk.txt"
# - Background data input file: "../data/WideA_ZA_background.dat"
# - F window function input file: "../data/F_REFERENCE_pi2.txt"
# - Integrated F window function input file: "../data/IntegrF_REFERENCE_pi2_z115.txt"
#
# - Basic CosmoParams considered: 
#	 z_min = 1.0 	 z_max = 1.5
#	 θ_max = 1.5707963267948966 [rad] 	 h_0 = 0.7
#	 Ω_b = 0.0489 	 Ω_cdm = 0.25102 	 Ω_M0 = 0.29992
#	 b = 1.5 	 f_evo = 0.0 	 s_b = 0.0
#
# - CosmoParams about the Input Power Spectrum: 
#	 fit_left_min = 1.0e-6 	 fit_right_min = 10.0 	 
#	 fit_left_max = 3.0e-6 	 fit_right_max = 20.0 	 
#
# - CosmoParams about the Input Power Spectrum Tools: 
#	 k_max = 10.0 	 fit_max = 0.5 	 N = 1024 	 
#	 con = true 	 k_min = 1.0e-8 	 fit_min = 0.05 	 
#
# - Computed quantities: 
# 	 effective redshift z_eff = 1.2613556177172358 
# 	 comoving s_min = 2312.5774317555542 Mpc/h_0
# 	 comoving s_max = 3054.483020067565 Mpc/h_0
# 	 comoving s_eff = 2725.877200832351 Mpc/h_0
# 	 Volume of the survey V_survey = 3.3783056930052956e10 Mpc^3/h_0^3
# 	 σ_0 = 15.593462966741178
# 	 σ_1 = 15.074895881392285
# 	 σ_2 = 100.85852368830226
# 	 σ_3 = 3735.1226181519773
# 	 σ_4 = 3.415930015488999e6
# 	 (where σ_i = \int_{k_{min}}^{k_{max}}\frac{dq}{2 π^2} q^{2-i} P(q))
# 
#
#
#
# LIST = auto_newton + auto_lensing + lensing_newton + newton_lensing + doppler_newton + newton_doppler + doppler_lensing + lensing_doppler + newton_integratedgp + integratedgp_newton
# k 	 P_0^{ppg} 	 P_0^{GNCsum} 	 P_0^{S} 	 P_0^{GNCsum - LIST}
0.005203313560924701 	 18830.34792662932 	 19488.82840221191 	  74.69321778333062 	 97.38598968508715 
0.0052950139386115005 	 18930.307548379184 	 19578.180659803576 	  73.27940462461848 	 95.07921880062308 
0.00538833039404749 	 19031.727812949706 	 19668.925739867387 	  71.88404306006376 	 92.82166785666362 
0.005483291408110921 	 19134.564827606955 	 19761.021322221357 	  70.50685750705601 	 90.60940269593867 
0.005579925963611583 	 19238.77056911558 	 19854.42001335517 	  69.14780856269283 	 88.43835640225753 
0.005678263554136614 	 19344.29292330032 	 19949.070952972663 	  67.80709289877439 	 86.30485110176909 
0.005778334193052133 	 19451.075882842848 	 20044.921488584336 	  66.48509831703855 	 84.20602699256443 
0.005880168422663547 	 19559.05974007648 	 20141.91845131367 	  65.18233002738491 	 82.14015819072033 
0.005983797323537324 	 19668.18134923205 	 20240.008874873558 	  63.899323121889104 	 80.1068415536029 
0.0060892525239869535 	 19778.3743070055 	 20339.13994481579 	  62.63655963458345 	 78.10705996952808 
0.006196566209726213 	 19889.569011726522 	 20439.25825836926 	  61.39440393341477 	 76.14312525962794 
0.006305771133692427 	 20001.692666233575 	 20540.308660602142 	  60.17306163566862 	 74.21844495036265 
0.006416900626042935 	 20114.669158987297 	 20642.2329014309 	  58.972558857325 	 72.33709732349188 
0.006529988604327723 	 20228.41892557609 	 20744.968440650795 	  57.792738783328936 	 70.5031713753562 
0.006645069583841265 	 20342.858887144062 	 20848.44763688762 	  56.633265432208034 	 68.71990714042833 
0.006762178688156903 	 20457.902408543672 	 20952.597308217497 	  55.49363838548084 	 66.98877273535679 
0.006881351659846776 	 20573.459419977098 	 21057.338751612613 	  54.373221279182374 	 65.3086959377459 
0.007002624871390739 	 20689.43660409977 	 21162.588083914743 	  53.27129339709485 	 63.675737531721694 
0.007126035336277538 	 20805.737616150196 	 21268.256899320033 	  52.18713022274343 	 62.083473104555665 
0.007251620720301552 	 20922.263352418442 	 21374.253272294096 	  51.12010695555753 	 60.524147548852945 
0.007379419353058732 	 21038.912155961076 	 21480.483030088068 	  50.069804154103934 	 58.990465060169946 
0.0075094702396450224 	 21155.579986913934 	 21586.85114215061 	  49.03608800021412 	 57.477539019159835 
0.007641813072561061 	 21272.160596580747 	 21693.262878475514 	  48.019127798649755 	 55.98435787403955 
0.007776488243826588 	 21388.545618252687 	 21799.624131518238 	  47.01933514580068 	 54.51415170427491 
0.007913536857308395 	 21504.624691303834 	 21905.840547745454 	  46.03722426126487 	 53.07331462634549 
0.008053000741265567 	 21620.285530946265 	 22011.81533323185 	  45.073223588451675 	 51.66906757973894 
0.008194922461115724 	 21735.413943592 	 22117.446327257192 	  44.12748903926025 	 50.30662098299631 
0.008339345332426366 	 21849.89384114263 	 22222.623492790688 	  43.19977344171627 	 48.98690134950904 
0.008486313434135048 	 21963.607213765234 	 22327.22809243125 	  42.28939571347055 	 47.705906847838364 
0.008635871622002626 	 22076.434132965547 	 22431.134342742687 	  41.39533407626927 	 46.45613303727435 
0.0087880655423036 	 22188.252849411238 	 22534.213273891546 	  40.51642717018554 	 45.22964730282853 
0.00894294164575763 	 22298.939896462853 	 22636.337233250648 	  39.65164592389341 	 44.021549150937645 
0.009100547201706721 	 22408.37027204051 	 22737.383012857365 	  38.800361695563026 	 42.832158912533984 
0.009260930312542107 	 22516.41757028532 	 22837.23186737213 	  37.9625245569879 	 41.66671105464329 
0.009424139928385492 	 22622.954030197547 	 22935.766217067754 	  37.138672367893506 	 40.53247537901221 
0.009590225862029015 	 22727.850522071512 	 23032.864496042585 	  36.32972890052692 	 39.434548356755116 
0.009759238804138433 	 22830.976422145784 	 23128.396647510694 	  35.53662201845192 	 38.372543722368015 
0.009931230338724352 	 22932.199431132904 	 23222.222512031796 	  34.75984154441742 	 37.34013706845975 
0.010106252958885984 	 23031.385418312737 	 23314.19391648799 	  33.99910037849883 	 36.32804692633263 
0.01028436008283249 	 23128.398274216335 	 23404.159279750653 	  33.253263207577405 	 35.3290299362146 
0.010465606070186586 	 23223.099936502196 	 23491.968354251192 	  32.520606958738526 	 34.34195563899085 
0.010650046238575517 	 23315.350516233117 	 23577.474504453865 	  31.79934857710348 	 33.37221586526467 
0.010837736880514395 	 23405.00842494782 	 23660.53327952191 	  31.088253606264594 	 32.42778931682722 
0.011028735280587112 	 23491.930337084774 	 23740.9980516955 	  30.387075993414204 	 31.513142187389033 
0.011223099732930016 	 23575.97079865541 	 23818.71549388911 	  29.69660938516026 	 30.625150847055508 
0.011420889559023713 	 23656.981591674237 	 23893.524235230532 	  29.0182588685639 	 29.75433200324413 
0.011622165125798424 	 23734.811202129953 	 23965.258325267154 	  28.35323672199938 	 28.891209960846158 
0.011826987864058438 	 23809.304623606204 	 24033.75335481579 	  27.70174053553512 	 28.033587411580093 
0.012035420287231216 	 23880.30361993117 	 24098.850056339794 	  27.062597222691526 	 27.188948867461335 
0.012247526010447003 	 23947.647078742797 	 24160.390913745337 	  26.433731514771125 	 26.369229105914197 
0.012463369769954599 	 24011.171167673 	 24218.211109980508 	  25.8133586699859 	 25.58113557710965 
0.012683017442879375 	 24070.709337404965 	 24272.131493002027 	  25.201230210416714 	 24.819617288164252 
0.012906536067329447 	 24126.09239319676 	 24321.961736063397 	  24.599035741892987 	 24.07092513492662 
0.013133993862856196 	 24177.148757153973 	 24367.51353500075 	  24.009499597502028 	 23.324155639349854 
0.013365460251275413 	 24223.7046775898 	 24408.613241691673 	  23.434603993694214 	 22.582004712382055 
0.013601005877855336 	 24265.584034670886 	 24445.101567812704 	  22.874124429662345 	 21.860142156300753 
0.013840702632878116 	 24302.6081000373 	 24476.819284091984 	  22.325577354062045 	 21.173510118047044 
0.014084623673581272 	 24334.595841194518 	 24503.592312066157 	  21.785768218110277 	 20.521104639954043 
0.014332843446485805 	 24361.365083149354 	 24525.232123765953 	  21.25294831487124 	 19.885194545715954 
0.01458543771011786 	 24382.73401654629 	 24541.552424462305 	  20.727979316818207 	 19.24843250438199 
0.014842483558130786 	 24398.522141330137 	 24552.384624190945 	  20.213451450098546 	 18.61240513513283 
0.015104059442834683 	 24408.550337894765 	 24557.57291442104 	  19.711258327848658 	 17.995435049672626 
0.015370245199140637 	 24412.640557298528 	 24556.95178268241 	  19.220618027888428 	 17.408857003946533 
0.015641122068926937 	 24410.615934425663 	 24550.333300290553 	  18.73853210554256 	 16.83955709411 
0.015916772725834687 	 24402.30219210161 	 24537.52643732547 	  18.26258764730027 	 16.264699639041023 
0.016197281300500434 	 24387.530210833957 	 24518.37176666559 	  17.79354648578519 	 15.68501871103617 
0.016482733406233463 	 24366.138425919435 	 24492.746686790226 	  17.334930428241734 	 15.131718995302002 
0.016773216165145606 	 24337.97329355637 	 24460.525629898442 	  16.889572028571955 	 14.629310885042978 
0.01706881823474159 	 24302.887739393525 	 24421.542597044678 	  16.456389643341517 	 14.15939220955576 
0.017369629834977904 	 24260.74004185326 	 24375.61124977332 	  16.030903939263485 	 13.67965971612606 
0.017675742775798687 	 24211.395432485526 	 24322.58314158968 	  15.609422573961224 	 13.179359151839764 
0.017987250485156748 	 24154.729415966354 	 24262.364912045912 	  15.192765285419384 	 12.692690772065507 
0.018304248037528503 	 24090.62970361962 	 24194.86844459933 	  14.785291381405731 	 12.245941291868752 
0.018626832182931395 	 24018.995157008183 	 24119.96880517973 	  14.389893021945579 	 11.817274746049755 
0.01895510137645274 	 23939.73402536554 	 24037.536589688596 	  14.004548727073088 	 11.374829513065562 
0.019289155808298923 	 23852.764597580634 	 23947.49170079471 	  13.624786507489835 	 10.931932178822747 
0.019629097434374236 	 23758.01779079564 	 23849.785713279845 	  13.249377059531987 	 10.524447861742887 
0.019975030007398562 	 23655.43829964888 	 23744.342913486933 	  12.881937406336938 	 10.147775252835618 
0.020327059108573468 	 23544.982876972284 	 23631.07275215928 	  12.525820020255672 	 9.767547443451818 
0.02068529217980641 	 23426.61892488972 	 23509.93984863212 	  12.179031170694913 	 9.384198491084938 
0.02104983855650274 	 23300.327049712363 	 23380.960972759865 	  11.836775589908221 	 9.025480007142646 
0.021420809500935768 	 23166.10494731959 	 23244.134515142934 	  11.498634340431128 	 8.683711887702867 
0.021798318236204768 	 23023.967782250176 	 23099.4455434133 	  11.169473542008697 	 8.332959894176565 
0.022182479980791564 	 22873.946988368487 	 22946.931046719492 	  10.851393800464761 	 7.99030942179359 
0.022573411983726033 	 22716.091795618846 	 22786.655945197133 	  10.539098436815566 	 7.676725706144609 
0.022971233560371423 	 22550.470766922215 	 22618.65937765627 	  10.22802847505808 	 7.361330324474085 
0.023376066128840217 	 22377.170883132174 	 22443.02610505966 	  9.922546333680842 	 7.035974008167377 
0.023788033247051952 	 22196.2979254782 	 22259.925382124075 	  9.628591618352933 	 6.749287006562076 
0.02420726065044393 	 22007.97866207421 	 22069.482604571742 	  9.343222671716454 	 6.489439881401462 
0.02463387629034666 	 21812.363531244464 	 21871.784691045137 	  9.060841681966684 	 6.198314072660572 
0.02506801037303554 	 21609.628306022387 	 21667.038619117353 	  8.784321486062524 	 5.9121923867301485 
0.025509795399470767 	 21399.973344733753 	 21455.49330932706 	  8.518804343648275 	 5.675152064636411 
0.02595936620573766 	 21183.626158323503 	 21237.3312287281 	  8.259809982727335 	 5.431453255270497 
0.02641686000419961 	 20960.840649873728 	 21012.795257319554 	  8.001168053836187 	 5.173002325406703 
0.026882416425376313 	 20731.89140340936 	 20782.183867892614 	  7.748479438187701 	 4.9499967817448445 
0.027356177560560076 	 20497.079525615376 	 20545.75849303596 	  7.508414852136347 	 4.734987948128708 
0.027838288005183117 	 20256.73715370468 	 20303.841228810437 	  7.274538134145792 	 4.515872593081416 
0.028328894902949125 	 20011.22038249819 	 20056.807908060488 	  7.041953305197022 	 4.317458185287531 
0.028828147990742733 	 19760.899994191288 	 19804.994597690467 	  6.8177473991158335 	 4.109675146724533 
0.029336199644330218 	 19506.16327583227 	 19548.805531045098 	  6.601606494017816 	 3.9184628889828583 
0.029853204924865775 	 19247.4278032521 	 19288.65939096454 	  6.385836392843043 	 3.751192432615723 
0.030379321626217346 	 18985.12945432319 	 19024.947791171286 	  6.1761581499923075 	 3.5546199822985503 
0.03091471032312642 	 18719.720648866343 	 18758.20639969335 	  5.9775932430140735 	 3.394639459416588 
0.031459534420216734 	 18451.68591397533 	 18488.883500285912 	  5.780778683704636 	 3.2422582398156345 
0.032013960201866525 	 18181.51207103388 	 18217.42251998599 	  5.586859002476614 	 3.064567669145853 
0.03257815688295978 	 17909.697851455974 	 17944.41326143395 	  5.403734979981705 	 2.9290694424421186 
0.03315229666053186 	 17636.775222110206 	 17670.332821837394 	  5.223221499673873 	 2.779878406292992 
0.03373655476632538 	 17363.27214272346 	 17395.717326470796 	  5.0454410090476465 	 2.6440616695005965 
0.03433110952027212 	 17089.727429364124 	 17121.10841305233 	  4.87850232582356 	 2.523010994436061 
0.034936142384917754 	 16816.688224429356 	 16847.0263001279 	  4.71310594511564 	 2.3889577742232966 
0.03555183802080546 	 16544.691872729392 	 16574.047016247347 	  4.552130845520056 	 2.2723703715652572 
0.03617838434283574 	 16274.296721140994 	 16302.69248433215 	  4.400934167547001 	 2.156848125201476 
0.03681597257761947 	 16006.048047765244 	 16033.487678514404 	  4.2480066264978165 	 2.0524748857510975 
0.03746479732184159 	 15740.469908498602 	 15766.977428621596 	  4.102587078891232 	 1.9489806970507326 
0.038125056601653586 	 15478.082235072288 	 15503.688575090058 	  3.9637893672012474 	 1.848425219119281 
0.03879695193311249 	 15219.378488744314 	 15244.095999007932 	  3.826229334980124 	 1.7546221893330542 
0.039480688383685084 	 14964.843253707164 	 14988.687906219806 	  3.6973689196916983 	 1.6635495645157377 
0.04017647463483602 	 14714.928586638445 	 14737.94469480811 	  3.5678595937050943 	 1.5812780220823994 
0.040884523045719004 	 14470.057700406283 	 14492.287878519668 	  3.4451610733569784 	 1.5025564752561513 
0.041605049717990256 	 14230.642518168355 	 14252.101636550253 	  3.3287593914805793 	 1.420995963940771 
0.04233827456176454 	 13997.048116187716 	 14017.779964720674 	  3.2144881980962765 	 1.3533646898776868 
0.04308442136273326 	 13769.60465211622 	 13789.640397905787 	  3.105713406101522 	 1.2888104083553071 
0.04384371785046551 	 13548.5966861822 	 13567.94291158397 	  2.998633173898876 	 1.2197119890147483 
0.04461639576791292 	 13334.263111156488 	 13352.942556856384 	  2.898011779993514 	 1.1609289195591876 
0.04540269094213918 	 13126.79432238766 	 13144.797864058779 	  2.8001166802268376 	 1.1030674001569094 
0.04620284335629643 	 12926.302125191152 	 12943.62706554058 	  2.705938522528171 	 1.0496523985335717 
0.04701709722286974 	 12732.84237552507 	 12749.524036876817 	  2.615671450168218 	 0.9982040515835331 
0.047845701058212654 	 12546.407605025084 	 12562.478396507404 	  2.527922639414526 	 0.949488868068863 
0.04868890775839621 	 12366.90999110289 	 12382.397083675587 	  2.4440673489391562 	 0.9020071273139818 
0.04954697467639474 	 12194.203668268037 	 12209.154280408164 	  2.363250689587218 	 0.8589766049038216 
0.05042016370063185 	 12028.079005460142 	 12042.516443373124 	  2.2856239345731595 	 0.8208221019500541 
0.0513087413349108 	 11868.252291603674 	 11882.185995593829 	  2.2103082068404265 	 0.7784474315765173 
0.05221297877975341 	 11714.361843377117 	 11727.804579067277 	  2.138750896421003 	 0.7430753617435701 
0.053133152015172484 	 11565.974804556663 	 11578.919254975095 	  2.069615337991016 	 0.7097075960320115 
0.05406954188490303 	 11422.582374519918 	 11435.038761202013 	  2.0023812189873307 	 0.6748906782206601 
0.05502243418211768 	 11283.580211042714 	 11295.55221325756 	  1.9383828137082957 	 0.6455386492159076 
0.05599211973665313 	 11148.29521762863 	 11159.788182520375 	  1.8761818087056603 	 0.6138109993988153 
0.05697889450377343 	 11015.970830067334 	 11027.026079886815 	  1.8153013054501832 	 0.5856100535939932 
0.057983059654497814 	 10885.795893504383 	 10896.447738519593 	  1.7574205654573987 	 0.558139852235666 
0.05900492166752025 	 10756.937510503622 	 10767.212392347741 	  1.7014513095768635 	 0.5340506841949046 
0.06004479242274916 	 10628.518174324472 	 10638.433962771926 	  1.6471518311632039 	 0.5104203665378064 
0.061102989296495304 	 10499.638098041303 	 10509.184992354514 	  1.5947270788433092 	 0.48595247705027045 
0.062179835258337576 	 10369.351315248809 	 10378.514879791737 	  1.5430664949124824 	 0.4659607301548658 
0.06327565896969566 	 10236.685698738107 	 10245.4811497682 	  1.4925419486197367 	 0.440102012710066 
0.06439079488413992 	 10100.683574123317 	 10109.131877845039 	  1.4432535652589171 	 0.41927638613614643 
0.06552558334946922 	 9960.425912478644 	 9968.553220061065 	  1.3959595832540146 	 0.400401759432855 
0.06668037071158739 	 9815.087168427126 	 9822.92625782145 	  1.3499745339327027 	 0.3808864469727939 
0.06785550942021089 	 9663.938951819835 	 9671.498394943119 	  1.3044752094071737 	 0.3638573128340148 
0.06905135813643884 	 9506.349756528292 	 9513.63450376958 	  1.2600138431884984 	 0.3445175229993759 
0.0702682818422192 	 9341.798132420432 	 9348.810454142616 	  1.2163705547050883 	 0.3265758410643251 
0.07150665195174392 	 9169.892850008502 	 9176.636528640245 	  1.1736181954445815 	 0.31029175933212605 
0.07276684642480737 	 8990.427315419727 	 8996.91709877163 	  1.1317636262293944 	 0.293095060808732 
0.07404924988216235 	 8803.394124616878 	 8809.654324275334 	  1.0907392440476378 	 0.2772756701437705 
0.07535425372290946 	 8609.001668106215 	 8615.06669009565 	  1.0504764380495057 	 0.26262689539260586 
0.07668225624395482 	 8407.675248435053 	 8413.552550103444 	  1.0111165408315326 	 0.24701793246362272 
0.07803366276157331 	 8200.042388605403 	 8205.718863113938 	  0.9724850918858712 	 0.2329678535625551 
0.07940888573511422 	 7986.933075900086 	 7992.409762911682 	  0.9348546669373742 	 0.2190070634097419 
0.08080834489288667 	 7769.373080121813 	 7774.668112157362 	  0.8979860337685965 	 0.20582340995567291 
0.08223246736026411 	 7548.602826759008 	 7553.735700107449 	  0.8620676251527706 	 0.193136921627548 
0.08368168779004603 	 7326.011840304451 	 7330.988774008388 	  0.8272892594457785 	 0.181192379387138 
0.08515644849511722 	 7103.117765130519 	 7107.947033701385 	  0.7932548046442253 	 0.16973975356192358 
0.086657199583445 	 6881.533638221896 	 6886.220559446307 	  0.7605480400075202 	 0.15840068524064224 
0.08818439909545558 	 6662.904690320206 	 6667.444243487227 	  0.7287255355647125 	 0.14831328967572013 
0.08973851314383122 	 6448.88183774313 	 6453.2773905886115 	  0.6981896615199388 	 0.13825957758106147 
0.0913200160557715 	 6241.071584245261 	 6245.337464801679 	  0.6690463923711139 	 0.12951460565793257 
0.09292939051776153 	 6040.9984904898 	 6045.14104554054 	  0.6409986426220818 	 0.12107333286359392 
0.09456712772289128 	 5850.019634919514 	 5854.037188089875 	  0.6144137661434064 	 0.1130045961829975 
0.09623372752077157 	 5669.321136690264 	 5673.215806469448 	  0.588985103951873 	 0.10595067289602302 
0.09792969857009166 	 5499.861709391115 	 5503.642459707547 	  0.5649360141615954 	 0.09910881880079109 
0.09965555849386602 	 5342.330245503584 	 5345.993461331212 	  0.5422429658059689 	 0.09307438442055244 
0.10141183403741642 	 5197.1409229930805 	 5200.681304924151 	  0.5207433251958 	 0.08734291257429183 
0.1031990612291387 	 5064.364843887774 	 5067.793524751775 	  0.5005342002489233 	 0.08192523403633781 
0.10501778554410254 	 4943.772246182309 	 4947.091897397419 	  0.48147674986459404 	 0.07726783322748186 
0.10686856207053463 	 4834.78271460443 	 4838.000162814542 	  0.4636297942999358 	 0.07298164477136215 
0.10875195567923565 	 4736.499785989052 	 4739.610867548979 	  0.4468301373083144 	 0.06901323413277183 
0.11066854119598307 	 4647.704148458673 	 4650.696358703769 	  0.43095440369303584 	 0.06532088349822342 
0.11261890357697225 	 4566.843460239033 	 4569.732121038313 	  0.41592380817288355 	 0.061928250264957595 
0.11460363808734955 	 4492.166252611914 	 4494.960729511648 	  0.401589973735035 	 0.05883091294909071 
0.11662335048289144 	 4421.679470566232 	 4424.367621100083 	  0.3879581894468651 	 0.05592289833419585 
0.11867865719488602 	 4353.288420513707 	 4355.8696701977005 	  0.37479715086157855 	 0.05307909595743786 
0.12077018551827211 	 4284.83223198043 	 4287.320469548204 	  0.3619869382389541 	 0.050321097387808336 
0.12289857380309457 	 4214.193645660674 	 4216.597680751402 	  0.3496248193144088 	 0.048026167289850374 
0.1250644716493335 	 4139.49918856318 	 4141.810147246205 	  0.3374118537582511 	 0.04551860200126764 
0.12726854010516675 	 4059.081844278072 	 4061.2918493686325 	  0.3252563738834129 	 0.04282325613644381 
0.12951145186872706 	 3971.6948826282896 	 3973.8257086982057 	  0.3133467978362981 	 0.04061848161289812 
0.13179389149341447 	 3876.6028693723906 	 3878.663766100978 	  0.3014961324042051 	 0.03834680819454501 
0.13411655559682686 	 3773.630184249646 	 3775.6103009930057 	  0.2896765862750618 	 0.03594849369607033 
0.13648015307337324 	 3663.21172292739 	 3665.117409931377 	  0.27794563741245765 	 0.03368409389533575 
0.13888540531063343 	 3546.3264048910314 	 3548.1714462677655 	  0.2663433536569866 	 0.03151440949161108 
0.1413330464095307 	 3424.5538625130853 	 3426.335595370438 	  0.25492639216158 	 0.029368103273201523 
0.14382382340838534 	 3299.8877685677644 	 3301.599986712077 	  0.24372056989123028 	 0.02728865103568005 
0.14635849651091584 	 3174.587096314096 	 3176.241353945496 	  0.2328315672223802 	 0.02538295944541809 
0.14893783931825907 	 3051.112912187571 	 3052.7102069120688 	  0.22231324076140124 	 0.023516908700316506 
0.15156263906507902 	 2931.838820003769 	 2933.3767638214313 	  0.21222371771933127 	 0.021758868251875906 
0.15423369685983654 	 2818.935495175844 	 2820.423637956378 	  0.2026657580341373 	 0.0201964245574767 
0.15695182792929382 	 2714.2232425358343 	 2715.6596838219048 	  0.19369142777629272 	 0.018761743714127962 
0.15971786186732767 	 2618.986403530769 	 2620.3669793736317 	  0.18527748255198298 	 0.017465353154810997 
0.16253264288812758 	 2533.9703359034424 	 2535.3016703071667 	  0.17746162576570862 	 0.01630361874271747 
0.1653970300838563 	 2459.2310463958825 	 2460.5130996427133 	  0.17023072448483093 	 0.01521843893729086 
0.1683118976868514 	 2394.180801222065 	 2395.410993304607 	  0.1635258806547166 	 0.014286819148391772 
0.1712781353364469 	 2337.6599127355507 	 2338.8411100872268 	  0.15733352954795432 	 0.013452906655716435 
0.17429664835049855 	 2287.8778725962975 	 2289.0086567709477 	  0.15154542409776964 	 0.012682104218294233 
0.177368358001693 	 2242.7374359373875 	 2243.820662023737 	  0.146077944906816 	 0.01201010028855154 
0.18049420179872755 	 2199.8365386865294 	 2200.8748957735634 	  0.1408582708010506 	 0.011323765297644794 
0.18367513377244452 	 2156.7500956042622 	 2157.7437369766594 	  0.13579648788984425 	 0.010723573026254577 
0.1869121247670085 	 2111.35077387845 	 2112.3015822695975 	  0.13083892224190125 	 0.010136242086321648 
0.19020616273621563 	 2061.835213646022 	 2062.7434259884467 	  0.1258873909175177 	 0.009508329669277157 
0.19355825304502414 	 2007.1700378773137 	 2008.0398649033916 	  0.1209531015540075 	 0.008946088034931618 
0.19696941877639912 	 1947.0537129975207 	 1947.8876343366069 	  0.1160229775712626 	 0.008362402058822114 
0.20044070104356557 	 1881.9803814626016 	 1882.7815497300342 	  0.11108022176344498 	 0.007778829628168508 
0.20397315930776347 	 1813.307477987623 	 1814.07542717969 	  0.10619523871012254 	 0.007222240224337599 
0.20756787170160332 	 1742.8244392896877 	 1743.5590420666704 	  0.10139818174533684 	 0.0066845833451473265 
0.2112259353581205 	 1672.7332977540577 	 1673.4393391824565 	  0.09674777280323499 	 0.006171735991029028 
0.21494846674562818 	 1605.2611890066478 	 1605.93519409907 	  0.09229216476634845 	 0.005683045479751557 
0.21873660200847195 	 1542.21522960595 	 1542.8595043537996 	  0.08809980017646245 	 0.00525156748622138 
0.22259149731378944 	 1485.1025082900228 	 1485.7180153047689 	  0.08419796555261558 	 0.004867296700914232 
0.22651432920438125 	 1434.530909100701 	 1435.1196689007236 	  0.08057447008236167 	 0.00451115634900724 
0.23050629495780045 	 1390.4030274856098 	 1390.967572708381 	  0.0772348187008574 	 0.004194190169829248 
0.2345686129517708 	 1351.9739381771353 	 1352.5109879073987 	  0.07415634778558233 	 0.003918832322419223 
0.23870252303604467 	 1317.7162597924346 	 1318.227721267484 	  0.07128555580623816 	 0.0036713675314049947 
0.2429092869108142 	 1285.8963687533223 	 1286.3807299876828 	  0.06856116887012724 	 0.00343728252272639 
0.24719018851179209 	 1254.6010746355653 	 1255.059221224569 	  0.0659444322597099 	 0.003225174031294482 
0.2515465344020777 	 1222.1124413079965 	 1222.5470435328905 	  0.06337403620221518 	 0.003014593149045413 
0.25597965417093055 	 1187.3130734591452 	 1187.727333962979 	  0.060822972505931584 	 0.0028082650172528696 
0.2604909008395704 	 1149.7139445858102 	 1150.1097018490123 	  0.058287906986432755 	 0.0026112444074780873 
0.26508165127412947 	 1109.5720765530157 	 1109.9466905683937 	  0.05576395469121514 	 0.0024072370296391627 
0.2697533066058827 	 1067.9741091293213 	 1068.3280071213678 	  0.05328086340365615 	 0.002220658497214791 
0.2745072926588827 	 1026.2096349860678 	 1026.544410092382 	  0.05086514915758348 	 0.0020340990384805843 
0.27934506038513246 	 985.8693532450527 	 986.1872217778676 	  0.04855124264123487 	 0.001858498203643699 
0.28426808630742684 	 948.3123949205971 	 948.6156960717291 	  0.046369912598369506 	 0.0017081771486943784 
0.2892778729699975 	 914.2115118585665 	 914.4989963549982 	  0.044334392173006984 	 0.0015640451761033494 
0.2943759493971017 	 883.8835221261892 	 884.1529400793014 	  0.04244909999776378 	 0.0014362571047046072 
0.2995638715596913 	 856.7640501517213 	 857.0169646439707 	  0.04069283945917081 	 0.0013241952061859167 
0.30484322285030635 	 831.8787469564448 	 832.1183271351257 	  0.03904215806541061 	 0.0012216616935567864 
0.3102156145663393 	 808.0622707213378 	 808.2891979224477 	  0.03746800561418551 	 0.0011268786993349782 
0.315682686401814 	 784.1375779180164 	 784.3504774636002 	  0.03593781006226035 	 0.0010368096133267389 
0.32124610694783323 	 759.3162503754522 	 759.5133376963918 	  0.03443829446098319 	 0.0009501035893860118 
0.32690757420184474 	 733.4226816089471 	 733.6057215352104 	  0.03296163669452198 	 0.0008646054868951099 
0.33266881608588306 	 706.7421548507962 	 706.9141303736818 	  0.03151069403612338 	 0.0007838682954961677 
0.33853159097394375 	 680.0142468792391 	 680.1747312068369 	  0.03010140866295573 	 0.0007031662818455502 
0.34449768822865273 	 654.216297913621 	 654.3644361759275 	  0.028752101220561394 	 0.0006294321899437459 
0.3505689287473928 	 629.9459765696961 	 630.0820151307843 	  0.02747350409105215 	 0.0005632784145900984 
0.3567471655180553 	 607.6973055957919 	 607.8229112733308 	  0.026273785913350813 	 0.0004997414150513593 
0.3630342841845856 	 587.3035085042573 	 587.4189536145799 	  0.025151219513749788 	 0.00044561984725552856 
0.36943220362249585 	 568.2756623146424 	 568.3808002650622 	  0.02409053461974084 	 0.00039531259775210756 
0.3759428765245203 	 550.0304634834074 	 550.1263055459302 	  0.02307943616086852 	 0.00034940172422735517 
0.38256828999659115 	 531.8901622097967 	 531.9768912798222 	  0.022101678519243315 	 0.00030596784234725063 
0.3893104661643186 	 513.6125799119575 	 513.6903504722654 	  0.021148270758996248 	 0.00026397544950069524 
0.39617146279015836 	 495.15674592789685 	 495.2260099450297 	  0.020222215378380315 	 0.0002240726619087551 
0.4031533739014565 	 476.8789435321962 	 476.94046542634464 	  0.01932492550716437 	 0.00018437415134930484 
0.4102583304295616 	 459.1483291462374 	 459.201902670988 	  0.018464984383701335 	 0.00014866665980340865 
0.4174885008602016 	 442.3187435231547 	 442.3637534508752 	  0.017649188193738143 	 0.00011501572771688662 
0.424846091895321 	 426.56424580044865 	 426.6012538604258 	  0.016876149425549054 	 8.437075138280673e-5 
