# The input matter Power Spectrum as InputPS returns it,
# together with its two asymptotic power laws.
# Input file: WideA_ZA_pk.dat, tabulated on [2.056154633223e-7, 20.22821679002]
# q 	 P(q) 	 left_powerlaw 	 right_powerlaw
5.430845322709154e-7 	 2.91322145623296 	 2.91322145623296 	 3.228186568886778e18
5.506433962864434e-7 	 2.9521361312839254 	 2.9521361312839254 	 3.11246080979827e18
5.583074675428522e-7 	 2.991570626732026 	 2.991570626732026 	 3.000883649630806e18
5.66078210355879e-7 	 3.0315318863136524 	 3.0315318863136524 	 2.8933063671909084e18
5.739571094221832e-7 	 3.072026946519299 	 3.072026946519299 	 2.789585572722004e18
5.819456701030159e-7 	 3.113062937832569 	 3.113062937832569 	 2.6895830167802235e18
5.900454187118378e-7 	 3.1546470859857303 	 3.1546470859857303 	 2.5931654059617183e18
5.982579028059404e-7 	 3.1967867132320404 	 3.1967867132320404 	 2.5002042252358886e18
6.065846914821262e-7 	 3.239489239635072 	 3.239489239635072 	 2.4105755666477036e18
6.150273756765034e-7 	 3.28276218437526 	 3.28276218437526 	 2.3241599641607895e18
6.235875684684548e-7 	 3.326613167073894 	 3.326613167073894 	 2.2408422344211543e18
6.322669053888359e-7 	 3.371049909134808 	 3.371049909134808 	 2.1605113232293012e18
6.410670447324636e-7 	 3.4160802351039834 	 3.4160802351039834 	 2.0830601575160852e18
6.49989667874954e-7 	 3.46171207404732 	 3.46171207404732 	 2.0083855026250258e18
6.590364795939704e-7 	 3.5079534609468075 	 3.5079534609468075 	 1.936387824710832e18
6.68209208394941e-7 	 3.554812538115343 	 3.554812538115343 	 1.8669711580707494e18
6.775096068413129e-7 	 3.6022975566304596 	 3.6022975566304596 	 1.800042977231872e18
6.869394518893995e-7 	 3.6504168777871926 	 3.6504168777871926 	 1.7355140736239465e18
6.965005452278912e-7 	 3.6991789745703656 	 3.6991789745703656 	 1.6732984366732667e18
7.061947136220897e-7 	 3.748592433146533 	 3.748592433146533 	 1.6133131391591877e18
7.160238092629342e-7 	 3.7986659543758576 	 3.7986659543758576 	 1.5554782266804319e18
7.259897101208857e-7 	 3.849408355344183 	 3.849408355344183 	 1.4997166110838728e18
7.360943203047363e-7 	 3.9008285709155706 	 3.9008285709155706 	 1.4459539677137357e18
7.463395704254126e-7 	 3.9529356553055743 	 3.9529356553055743 	 1.3941186363442678e18
7.567274179648433e-7 	 4.005738783675534 	 4.005738783675534 	 1.3441415256638241e18
7.672598476499599e-7 	 4.059247253748164 	 4.059247253748164 	 1.2959560211830618e18
7.779388718319039e-7 	 4.113470487444717 	 4.113470487444717 	 1.2494978964444874e18
7.887665308705105e-7 	 4.16841803254403 	 4.16841803254403 	 1.2047052274150154e18
7.997448935241441e-7 	 4.22409956436371 	 4.22409956436371 	 1.1615183099474314e18
8.108760573449659e-7 	 4.280524887463827 	 4.280524887463827 	 1.1198795802007116e18
8.221621490796879e-7 	 4.337703937373277 	 4.337703937373277 	 1.0797335379132182e18
8.336053250759203e-7 	 4.395646782339292 	 4.395646782339292 	 1.041026672426377e18
8.452077716941672e-7 	 4.454363625100275 	 4.454363625100275 	 1.0037073913603295e18
8.569717057255578e-7 	 4.513864804682332 	 4.513864804682332 	 9.677259518464492e17
8.688993748153915e-7 	 4.574160798219788 	 4.574160798219788 	 9.330343942250757e17
8.809930578925787e-7 	 4.63526222280004 	 4.63526222280004 	 8.995864781200849e17
8.932550656050581e-7 	 4.697179837333033 	 4.697179837333033 	 8.673376208050924e17
9.056877407612748e-7 	 4.75992454444573 	 4.75992454444573 	 8.362448377791404e17
9.182934587778031e-7 	 4.8235073924018685 	 4.8235073924018685 	 8.062666854726551e17
9.310746281331985e-7 	 4.887939577047373 	 4.887939577047373 	 7.773632060073174e17
9.440336908281684e-7 	 4.953232443781752 	 4.953232443781752 	 7.494958739362049e17
9.571731228521457e-7 	 5.019397489555825 	 5.019397489555825 	 7.226275448932268e17
9.704954346563574e-7 	 5.0864463648961395 	 5.0864463648961395 	 6.967224060833993e17
9.840031716334781e-7 	 5.15439087595643 	 5.15439087595643 	 6.717459285479706e17
9.97698914603958e-7 	 5.223242986596476 	 5.223242986596476 	 6.476648211407749e17
1.011585280309121e-6 	 5.292997039485849 	 5.29301482048873 	 6.244469861544637e17
1.0256649219111249e-6 	 5.363714255800934 	 5.363718663253092 	 6.020614765374729e17
1.0399405294998822e-6 	 5.435371652717124 	 5.435366964620196 	 5.804784546446975e17
1.0544148306070338e-6 	 5.507978002129959 	 5.507972340623589 	 5.5966915246689683e17
1.0690905907270785e-6 	 5.5815499003497635 	 5.581547575821203 	 5.3960583328581606e17
1.0839706138457543e-6 	 5.656104579946041 	 5.656105625546488 	 5.202617547039137e17
1.0990577429757756e-6 	 5.731657644349102 	 5.731659618189633 	 5.016111329994216e17
1.114354860700025e-6 	 5.808221572761088 	 5.808222857509244 	 4.8362910875922323e17
1.1298648897223065e-6 	 5.885808647973727 	 5.885808824974907 	 4.662917137437425e17
1.1455907934257656e-6 	 5.964431513902787 	 5.964431182141045 	 4.495758389396773e17
1.1615355764390783e-6 	 6.044104037423565 	 6.044103773052479 	 4.3345920375799763e17
1.1777022852105246e-6 	 6.124840579262692 	 6.1248406266821345 	 4.179203263361473e17
1.1940940085900484e-6 	 6.206655709063045 	 6.206655959401291 	 4.0293849490487245e17
1.2107138784194222e-6 	 6.289563918185768 	 6.28956417748285 	 3.884937401815023e17
1.2275650701306229e-6 	 6.37357970569126 	 6.373579879638026 	 3.745668087528948e17
1.2446508033525381e-6 	 6.458717773096241 	 6.458717859586932 	 3.6113913741256186e17
1.2619743425261163e-6 	 6.544993058856292 	 6.544993108663498 	 3.481928284177722e17
1.279538997528078e-6 	 6.632420761008523 	 6.632420818455183 	 3.35710625633651e17
1.2973481243033089e-6 	 6.721016305328285 	 6.72101638347796 	 3.236758915324775e17
1.3154051255060556e-6 	 6.810795328535365 	 6.810795403887024 	 3.1207258501752525e17
1.3337134511500436e-6 	 6.901773626252536 	 6.9017736882237015 	 3.008852400418846e17
1.352276599267646e-6 	 6.993967206511578 	 6.993967256199073 	 2.900989449937695e17
1.3710981165782252e-6 	 7.087392308772704 	 7.08739234151477 	 2.796993228208303e17
1.3901815991657782e-6 	 7.182065376723143 	 7.182065394721437 	 2.6967251186698128e17
1.409530693166013e-6 	 7.278003072371773 	 7.278003086115406 	 2.600051473961994e17
1.429149095462987e-6 	 7.375222301109982 	 7.375222308674042 	 2.5068434377866854e17
1.4490405543954443e-6 	 7.473740188543458 	 7.473740181030303 	 2.416976773155232e17
1.46920887047298e-6 	 7.573574066810787 	 7.573574050487044 	 2.3303316967930138e17
1.4896578971021767e-6 	 7.674741517693216 	 7.674741496071571 	 2.246792719480318e17
1.5103915413228444e-6 	 7.777260368520974 	 7.777260331631014 	 2.1662484921167622e17
1.5314137645545087e-6 	 7.881148657256512 	 7.881148608969029 	 2.088591657304084e17
1.5527285833532898e-6 	 7.986424672783968 	 7.986424621024416 	 2.013718706249464e17
1.5743400701793118e-6 	 8.09310696832962 	 8.09310690509218 	 1.941529840798675e17
1.5962523541748094e-6 	 8.201214323229848 	 8.20121424608768 	 1.8719288404150762e17
1.6184696219530324e-6 	 8.310765761543216 	 8.31076567985425 	 1.8048229339273325e17
1.6409961183981626e-6 	 8.421780584978235 	 8.421780496515128 	 1.740122675874678e17
1.663836147476349e-6 	 8.534278347572032 	 8.534278243870121 	 1.677741827285073e17
1.6869940730580337e-6 	 8.648278841431756 	 8.648278730837623 	 1.617597240727283e17
1.710474319751722e-6 	 8.76380214406218 	 8.763802030942621 	 1.5596087494836698e17
1.7342813737493607e-6 	 8.88086861303273 	 8.88086848585131 	 1.5036990606959747e17
1.7584197836834796e-6 	 8.99949884577676 	 8.999498708952903 	 1.4497936523416717e17
1.782894161496264e-6 	 9.119713726292284 	 9.119713588989294 	 1.3978206739035643e17
1.8077091833207233e-6 	 9.241534440335037 	 9.241534293733206 	 1.3477108506002342e17
1.8328695903741252e-6 	 9.364982431834525 	 9.364982273715484 	 1.2993973910496872e17
1.8583801898638625e-6 	 9.4900794246154 	 9.490079266002136 	 1.2528158982431211e17
1.8842458559059302e-6 	 9.61684745956863 	 9.616847298021892 	 1.2079042837101568e17
1.9104715304561866e-6 	 9.745308865320167 	 9.745308691444826 	 1.1646026847611149e17
1.9370622242545735e-6 	 9.87548624244404 	 9.875486066112837 	 1.1228533846960413e17
1.964023017782481e-6 	 10.007402517501987 	 10.0074023440226 	 1.082600735874118e17
1.991359062233438e-6 	 10.141080936647588 	 10.141080753361752 	 1.0437910855409234e17
2.0190755804973077e-6 	 10.27654502009903 	 10.276544832598958 	 1.0063727043146811e17
2.047177868158189e-6 	 10.413818615599666 	 10.413818434628645 	 9.702957172361637e16
2.075671294506202e-6 	 10.552925915358644 	 10.552925730971074 	 9.355120372903653e16
2.1045613035633566e-6 	 10.693891405993536 	 10.693891216028545 	 9.019753013113174e16
2.1338534151237025e-6 	 10.836739893981314 	 10.836739711398424 	 8.696408081846286e16
2.1635532258079512e-6 	 10.98149654785324 	 10.981496370243804 	 8.384654592653704e16
2.1936664101327836e-6 	 11.12818686440827 	 11.128186681722557 	 8.084077009318918e16
2.2241987215950323e-6 	 11.276836651364171 	 11.276836475475513 	 7.794274691990029e16
2.2551559937709617e-6 	 11.427472088824933 	 11.427471926174633 	 7.514861363166862e16
2.286544141430844e-6 	 11.580119721534954 	 11.580119558131916 	 7.245464592831718e16
2.3183691616690492e-6 	 11.734806407117954 	 11.734806249969875 	 6.985725302037412e16
2.350637135049864e-6 	 11.891559377455401 	 11.891559239354386 	 6.7352972842909464e16
2.383354226769259e-6 	 12.050406257645657 	 12.05040612779079 	 6.493846744094901e16
2.416526687832827e-6 	 12.211375008705136 	 12.211374885484043 	 6.261051852031405e16
2.450160856250112e-6 	 12.374493957308738 	 12.374493856263765 	 6.036602315795741e16
2.4842631582455693e-6 	 12.539791843565954 	 12.539791762575137 	 5.820198966607711e16
2.5188401094863698e-6 	 12.707297782044218 	 12.707297710536395 	 5.61155336044961e16
2.5538983163273033e-6 	 12.877041242696947 	 12.877041195063944 	 5.410387393599172e16
2.589444477073001e-6 	 13.049052120854423 	 13.049052105065885 	 5.2164329319451576e16
2.6254853832577328e-6 	 13.22336072788857 	 13.223360728704948 	 5.029431453591377e16
2.662027920943011e-6 	 13.399997732402428 	 13.399997758731717 	 4.849133704272883e16
2.69907907203326e-6 	 13.57899423066426 	 13.57899429788909 	 4.675299365124956e16
2.736645915609795e-6 	 13.76038176780762 	 13.760381864388947 	 4.5076967323621016e16
2.7747356292833662e-6 	 13.944192272230303 	 13.94419239746195 	 4.346102408440087e16
2.813355490565534e-6 	 14.130458090331553 	 14.130458262981506 	 4.190301004289346e16
2.8525128782591236e-6 	 14.31921204061314 	 14.319212259162834 	 4.0400848522229096e16
2.8922152738680396e-6 	 14.510487368699012 	 14.510487622338161 	 3.8952537291361464e16
2.9324702630267e-6 	 14.704317726389421 	 14.704318032809088 	 3.755614589629388e16
2.9732855369493626e-6 	 14.900737251381015 	 14.900737620777088 	 3.620981308697731e16
3.01466889389963e-6 	 15.09978055607043 	 15.099780972353262 	 3.4911744336450144e16
3.056628240680404e-6 	 15.30148266081059 	 15.30148313564836 	 3.366020944891332e16
3.099171594144569e-6 	 15.505879074666423 	 15.505879626944102 	 3.2453540253552536e16
3.1423070827267408e-6 	 15.713005819089215 	 15.713006436947133 	 3.1290128381032736e16
3.1860429479962625e-6 	 15.922899352786779 	 15.92290003712616 	 3.0168423119703748e16
3.230387546231887e-6 	 16.135596612282907 	 16.135597386134087 	 2.908692934865601e16
3.2753493500183394e-6 	 16.35113507319331 	 16.351135936315767 	 2.8044205544874184e16
3.3209369498651094e-6 	 16.569552698343944 	 16.569553640302708 	 2.7038861861831144e16
3.3671590558477753e-6 	 16.79088791481701 	 16.79088895769588 	 2.606955827696158e16
3.414024499272171e-6 	 17.015179704722804 	 17.015180861837795 	 2.513500280554599e16
3.4615422343617173e-6 	 17.242467591780464 	 17.24246884667504 	 2.4233949778624236e16
3.5097213399682362e-6 	 17.472791565534823 	 17.472792933712487 	 2.3365198182643464e16
3.558571021306578e-6 	 17.706192173979492 	 17.706193679060373 	 2.2527590058627176e16
3.608100611713393e-6 	 17.942710550004104 	 17.942712180575555 	 2.1720008958731708e16
3.6583195744303794e-6 	 18.18238832544187 	 18.18239008509812 	 2.0941378458132972e16
3.7092375044123535e-6 	 18.425267678370485 	 18.42526959578469 	 2.0190660720259824e16
3.7608641301604848e-6 	 18.671391402457036 	 18.67139347953967 	 1.946685511346172e16
3.813209315581047e-6 	 18.92080284704464 	 18.920805074545754 	 1.8768996877266824e16
3.8662830618700375e-6 	 19.173545892003514 	 19.17354829789503 	 1.809615583645283e16
3.920095509424034e-6 	 19.42966505117782 	 19.429667653322063 	 1.744743516121639e16
3.974656939777636e-6 	 19.689205456386272 	 19.689208239040177 	 1.6821970171788724e16
4.029977777567888e-6 	 19.952212771506083 	 19.952215755682523 	 1.6218927185903988e16
4.086068592526027e-6 	 20.218733298585903 	 20.21873651434916 	 1.563750240758418e16
4.142940101496967e-6 	 20.488814007333314 	 20.48881744476164 	 1.5076920855759528e16
4.200603170486882e-6 	 20.762502436674854 	 20.76250610352651 	 1.453643533129624e16
4.259068816739291e-6 	 21.039846749929893 	 21.039850682509254 	 1.4015325421054776e16
4.318348210840039e-6 	 21.320895813346738 	 21.320900017320003 	 1.3512896537651258e16
4.3784526788515774e-6 	 21.60569912697863 	 21.605703595912683 	 1.3028478993641892e16
4.439393704476947e-6 	 21.894306797211293 	 21.894311567298974 	 1.2561427108896636e16
4.5011829312538806e-6 	 22.186769654581656 	 22.186774750378696 	 1.211111834997217e16
4.563832164779448e-6 	 22.48313923472036 	 22.483144642888135 	 1.1676952500337088e16
4.627353374965659e-6 	 22.78346768094155 	 22.783473430467915 	 1.1258350860343288e16
4.691758698326464e-6 	 23.08780786581718 	 23.087813995851988 	 1.0854755475877244e16
4.757060440296587e-6 	 23.396213424045293 	 23.396219928179388 	 1.0465628394662972e16
4.82327107758263e-6 	 23.708738639735483 	 23.708745532430328 	 1.0090450949225462e16
4.8904032605469006e-6 	 24.025438510725664 	 24.02544583898841 	 9.728723065558828e15
4.958469815624424e-6 	 24.346368837509292 	 24.34637661333049 	 9.379962596577654e15
5.027483747773588e-6 	 24.67158614354739 	 24.671594365846047 	 9.043704679463188e15
5.097458242960905e-6 	 25.001147645349384 	 25.00115636178768 	 8.719501116047681e15
5.168406670680354e-6 	 25.335111386589812 	 25.335120631354535 	 8.406919775411078e15
5.240342586507786e-6 	 25.6735362153965 	 25.67354597991044 	 8.105544017893714e15
5.313279734690885e-6 	 26.016481673814024 	 26.01649199833848 	 7.814972139757334e15
5.387232050775178e-6 	 26.364008137183554 	 26.36401907353397 	 7.534816837754193e15
5.462213664266594e-6 	 26.716176850791456 	 26.716188399037517 	 7.264704692890559e15
5.5382389013310765e-6 	 27.0730498008309 	 27.073061985810174 	 7.004275672696564e15
5.615322287531783e-6 	 27.434689789334367 	 27.434702673152476 	 6.75318265133891e15
5.693478550604367e-6 	 27.801160534851267 	 27.801174139769405 	 6.511090946936879e15
5.772722623270895e-6 	 28.17252658064133 	 28.172540914983042 	 6.27767787546486e15
5.853069646092932e-6 	 28.548853262192665 	 28.54886839009516 	 6.052632320646811e15
5.934534970364332e-6 	 28.93020685982412 	 28.930222829901428 	 5.835654319269388e15
6.017134161044287e-6 	 29.31665457164733 	 29.316671384359562 	 5.626454661360996e15
6.100882999731201e-6 	 29.708264388130576 	 29.708282100413165 	 5.424754504703843e15
6.185797487678007e-6 	 30.105105251898493 	 30.10512393397391 	 5.230285003165044e15
6.271893848849325e-6 	 30.50724709859044 	 30.507266762063104 	 5.042786948351799e15
6.359188533021308e-6 	 30.914760709243648 	 30.914781395116066 	 4.862010424112409e15
6.4476982189245595e-6 	 31.327717797513426 	 31.327739589450598 	 4.68771447342308e15
6.537439817430813e-6 	 31.746191123586403 	 31.746214059901988 	 4.519666777216307e15
6.628430474783962e-6 	 32.17025438838297 	 32.1702784926269 	 4.3576433447228005e15
6.720687575876063e-6 	 32.59998219837096 	 32.6000075580782 	 4.2014282149141995e15
6.814228747568933e-6 	 33.03545023924105 	 33.035476924153116 	 4.0508131686486155e15
6.909071862061984e-6 	 33.47673524374137 	 33.47676326951713 	 3.9055974511353475e15
7.005235040306923e-6 	 33.92391484928117 	 33.923944297105706 	 3.765587504348833e15
7.102736655469988e-6 	 34.37706778119458 	 34.37709874780647 	 3.6305967090351515e15
7.201595336442367e-6 	 34.83627389830021 	 34.8363064143241 	 3.500445135967236e15
7.301829971399478e-6 	 35.30161402415207 	 35.30164815523049 	 3.3749593061172045e15
7.4034597114097916e-6 	 35.77317004847108 	 35.7732059092025 	 3.253971959426172e15
7.506503974093875e-6 	 36.251025055954855 	 36.25106270945002 	 3.1373218318633245e15
7.610982447334376e-6 	 36.73526320418154 	 36.73530269833661 	 3.0248534404770935e15
7.716915093037628e-6 	 37.22596968552687 	 37.226011142195574 	 2.916416876151937e15
7.824322150947626e-6 	 37.723230925030215 	 37.72327444634388 	 2.8118676037944845e15
7.933224142513083e-6 	 38.22713454240565 	 38.22718017029666 	 2.711066269682709e15
8.043641874808295e-6 	 38.737769190924496 	 38.73781704318493 	 2.613878515721365e15
8.155596444508602e-6 	 39.255224767072775 	 39.255274979379244 	 2.520174800356082e15
8.269109241921165e-6 	 39.77959246113904 	 39.779645094322085 	 2.4298302259074275e15
8.384201955071845e-6 	 40.31096456387533 	 40.31101972057174 	 2.342724372094801e15
8.500896573848978e-6 	 40.849434584586746 	 40.84949242406046 	 2.258741135528238e15
8.619215394204808e-6 	 41.39509739702296 	 41.3951580205698 	 2.1777685749542118e15
8.739181022415408e-6 	 41.948049098633874 	 41.948112592426085 	 2.0996987620491342e15
8.860816379399888e-6 	 42.5083869695437 	 42.508453505418814 	 2.0244276375617e15
8.984144705099717e-6 	 43.07620969779976 	 43.07627942594512 	 1.951854872612315e15
9.109189562919012e-6 	 43.65161733444417 	 43.651690338383204 	 1.8818837349647295e15
9.235974844226608e-6 	 44.23471111101323 	 44.23478756269794 	 1.8144209600916492e15
9.364524772920802e-6 	 44.82559367959274 	 44.82567377228145 	 1.749376626862448e15
9.494863910057636e-6 	 45.42436916904283 	 45.42445301203226 	 1.6866640376872922e15
9.62701715854358e-6 	 46.031142963802566 	 46.03123071667571 	 1.626199602957933e15
9.761009767893546e-6 	 46.6460218411883 	 46.64611372932924 	 1.5679027296311118e15
9.896867339055123e-6 	 47.269114136450824 	 47.26921032031565 	 1.511695713806102e15
1.0034615829299953e-5 	 47.900529580616016 	 47.90063020622758 	 1.4575036371531772e15
1.0174281557183189e-5 	 48.54037925647896 	 48.540484569246786 	 1.405254267054974e15
1.0315891207571976e-5 	 49.188775854938086 	 49.18888607672133 	 1.3548779603276398e15
1.0459471836743936e-5 	 49.84583362180599 	 49.845948901004434 	 1.3063075703934312e15
1.0605050877556597e-5 	 50.51166815087035 	 50.51178873955823 	 1.2594783577810462e15
1.0752656144688783e-5 	 51.186396658978744 	 51.18652283532611 	 1.2143279038343828e15
1.090231583995495e-5 	 51.870138048562794 	 51.87026999737716 	 1.1707960275147158e15
1.1054058557693499e-5 	 52.563012654700266 	 52.56315062182645 	 1.1288247051853888e15
1.1207913290230066e-5 	 53.265142404632215 	 53.26528671303467 	 1.0883579932721154e15
1.1363909433416882e-5 	 53.97665100442565 	 53.97680190509101 	 1.0493419536957861e15
1.15220767922492e-5 	 54.69766375223627 	 54.69782148358301 	 1.0117245819784074e15
1.168244558655991e-5 	 55.42830749133527 	 55.428472407657196 	 9.754557379263335e14
1.18450464567934e-5 	 56.16871090171576 	 56.16888333237426 	 9.404870787984078e14
1.2009910469859876e-5 	 56.91900443711678 	 56.91918463136351 	 9.067719948699062e14
1.2177069125070943e-5 	 57.679320090248396 	 57.67950841977868 	 8.742655473064658e14
1.2346554360158029e-5 	 58.449791708150876 	 58.449988577561655 	 8.429244082650938e14
1.2518398557374464e-5 	 59.23055506176738 	 59.23076077301624 	 8.127068031424914e14
1.2692634549682515e-5 	 60.02174755714264 	 60.02196248669711 	 7.835724548936871e14
1.2869295627026516e-5 	 60.82350842049876 	 60.82373303561767 	 7.554825303467648e14
1.304841554269334e-5 	 61.63597890907036 	 61.636213597781456 	 7.28399588442129e14
1.3230028519761374e-5 	 62.45930209547755 	 62.45954723704109 	 7.022875303273184e14
1.341416925763926e-5 	 63.293622817611855 	 63.29387892828945 	 6.771115512408469e14
1.3600872938695658e-5 	 64.13908801102407 	 64.1393555829872 	 6.528380941209362e14
1.3790175234981258e-5 	 64.99584663496421 	 64.99612607503134 	 6.294348048773121e14
1.398211231504438e-5 	 65.86404940715326 	 65.86434126696942 	 6.068704892664356e14
1.4176720850841415e-5 	 66.74384916417655 	 66.74415403656376 	 5.851150713126984e14
1.437403802474346e-5 	 67.6354009384081 	 67.63571930371067 	 5.641395532201555e14
1.457410153664047e-5 	 68.5388616269707 	 68.53919405771913 	 5.439159767213637e14
1.4776949611144292e-5 	 69.45439020696593 	 69.45473738495387 	 5.244173858118075e14
1.498262100489194e-5 	 70.38214797430524 	 70.38251049684787 	 5.0561779082024225e14
1.5191155013950548e-5 	 71.32229829569816 	 71.32267675828878 	 4.8749213376706106e14
1.540259148132535e-5 	 72.27500655579347 	 72.27540171638476 	 4.700162549645158e14
1.5616970804572196e-5 	 73.24044053498721 	 73.24085312961442 	 4.53166860814269e14
1.5834333943516e-5 	 74.21877032209794 	 74.21920099736627 	 4.3692149275935744e14
1.6054722428076612e-5 	 75.2101680137697 	 75.21061758987258 	 4.2125849734918306e14
1.627817836620365e-5 	 76.21480812733694 	 76.21527747854337 	 4.061569973776277e14
1.6504744451921705e-5 	 77.23286768617847 	 77.23335756670522 	 3.9159686405582794e14
1.6734463973487606e-5 	 78.26452584133594 	 78.2650371207511 	 3.775586901825108e14
1.6967380821661154e-5 	 79.30996412124014 	 79.31049780170602 	 3.640237642761368e14
1.7203539498090988e-5 	 80.36936670165728 	 80.36992369721436 	 3.509740456343672e14
1.7442985123817197e-5 	 81.44292011986926 	 81.4435013539546 	 3.3839214028761144e14
1.7685763447892244e-5 	 82.53081321910271 	 82.531419810487 	 3.2626127781460594e14
1.793192085612188e-5 	 83.63323757857104 	 83.63387063053995 	 3.1456528898912056e14
1.8181504379927748e-5 	 84.75038741075282 	 84.75104793674117 	 3.032885842279966e14
1.8434561705333295e-5 	 85.88245922129946 	 85.88314844479925 	 2.924161328117927e14
1.8691141182074797e-5 	 87.02965228140945 	 87.030371498142 	 2.8193344285033844e14
1.8951291832839163e-5 	 88.19216872226869 	 88.19291910301732 	 2.7182654196649544e14
1.9215063362630326e-5 	 89.37021310219137 	 89.37099596406304 	 2.6208195867237538e14
1.948250616826601e-5 	 90.56399269644598 	 90.56480952035196 	 2.5268670441319466e14
1.9753671348006662e-5 	 91.77371780254047 	 91.7745699819182 	 2.4362825625482975e14
2.002861071131839e-5 	 92.99960141104101 	 93.00049036677164 	 2.348945401919994e14
2.0307376788771838e-5 	 94.24185914764557 	 94.2427865384067 	 2.2647391505482247e14
2.0590022842078775e-5 	 95.50070976245482 	 95.50167724381222 	 2.1835515699230325e14
2.0876602874268405e-5 	 96.77637500917162 	 96.77738415198898 	 2.1052744451206128e14
2.1167171640005332e-5 	 98.06907926029521 	 98.07013189298185 	 2.0298034405636378e14
2.1461784656051105e-5 	 99.37905004762706 	 99.38014809743325 	 1.9570379609523716e14
2.176049821187138e-5 	 100.70651816664196 	 100.70766343666504 	 1.8868810171812006e14
2.206336938039073e-5 	 102.05171718106985 	 102.05291166329572 	 1.8192390970618528e14
2.2370456028897124e-5 	 103.4148837592622 	 103.41612965240023 	 1.7540220406810084e14
2.2681816830098198e-5 	 104.79625801955478 	 104.79755744321965 	 1.6911429202261512e14
2.2997511273331394e-5 	 106.19608315193646 	 106.19743828142795 	 1.630517924119493e14
2.3317599675930092e-5 	 107.61460535843989 	 107.61601866196307 	 1.57206624530553e14
2.3642143194748178e-5 	 109.05207440895119 	 109.0535483724315 	 1.5157099735432875e14
2.3971203837844517e-5 	 110.50874349867674 	 110.51028053709001 	 1.4613739915598156e14
2.4304844476330576e-5 	 111.98486881173278 	 111.98647166141762 	 1.408985874926339e14
2.4643128856382657e-5 	 113.48071014069676 	 113.48238167728144 	 1.3584757955237517e14
2.4986121611421404e-5 	 114.99653100231853 	 114.99827398870613 	 1.3097764284687172e14
2.5333888274460825e-5 	 116.53259807226668 	 116.53441551825505 	 1.2628228623763312e14
2.568649529062917e-5 	 118.08918157453681 	 118.09107675403045 	 1.2175525128397434e14
2.6044010029864112e-5 	 119.66655567116584 	 119.66853179730205 	 1.1739050390113988e14
2.6406500799784598e-5 	 121.26499802561818 	 121.26705841077133 	 1.1318222631747264e14
2.6774036858741866e-5 	 122.88478974165035 	 122.8869380674809 	 1.0912480931990622e14
2.714668842905212e-5 	 124.5262159965777 	 124.52845600037703 	 1.052128447774449e14
2.7524526710413355e-5 	 126.18956587434268 	 126.1919012525342 	 1.0144111843266617e14
2.7907623893508964e-5 	 127.87513187267139 	 127.8775667280507 	 9.780460295163689e13
2.8296053173800644e-5 	 129.58321061099113 	 129.58574924362404 	 9.429845122298031e13
2.8689888765513302e-5 	 131.31410295784565 	 131.3167495808151 	 9.091798989716134e13
2.908920591581461e-5 	 133.0681133842013 	 133.07087253901076 	 8.765871315737905e13
2.9494080919191892e-5 	 134.8455504149757 	 134.84842698909372 	 8.451627671376367e13
2.9904591132029143e-5 	 136.64672706966113 	 136.64972592782937 	 8.148649201287273e13
3.0320814987386918e-5 	 138.4719603596321 	 138.47508653297925 	 7.856532065476834e13
3.074283200998794e-5 	 140.3215712265682 	 140.32483021915036 	 7.574886901023392e13
3.11707228314113e-5 	 142.19588526271784 	 142.19928269439103 	 7.303338303095603e13
3.160456920549808e-5 	 144.09523251503012 	 144.0987740175423 	 7.041524324575342e13
3.204445402397148e-5 	 146.01994692790183 	 146.02363865635564 	 6.789095993618412e13
3.249046133227429e-5 	 147.97036715280973 	 147.97421554638706 	 6.5457168485099625e13
3.29426763456268e-5 	 149.94683668859304 	 149.95084815067773 	 6.311062489194704e13
3.340118546530824e-5 	 151.9497031416287 	 151.9538845202319 	 6.084820144884064e13
3.386607629516482e-5 	 153.97931874919325 	 153.9836773553029 	 5.866688257164023e13
3.43374376583475e-5 	 156.03604087757395 	 156.04058406749726 	 5.6563760780479125e13
3.4815359614282794e-5 	 158.1202314439916 	 158.1249668427091 	 5.453603282438423e13
3.5299933475879706e-5 	 160.23225685583128 	 160.23719270489454 	 5.258099594482307e13
3.5791251826976207e-5 	 162.37248882908867 	 162.3776335806984 	 5.069604427319686e13
3.628940854002852e-5 	 164.54130415812583 	 164.54666636494417 	 4.8878665357478414e13
3.679449879404662e-5 	 166.73908408469995 	 166.74467298699875 	 4.712643681336487e13
3.730661909277935e-5 	 168.96621522488672 	 168.9720404780233 	 4.543702309548179e13
3.782586728315269e-5 	 171.2230897237272 	 171.2291610391232 	 4.3808172384334695e13
3.8352342573964565e-5 	 173.51010441035078 	 173.5164321104077 	 4.223771358485904e13
3.888614555483998e-5 	 175.82766140363617 	 175.8342564409722 	 4.07235534325676e13
3.9427378215449865e-5 	 178.17616867446088 	 178.18304215981576 	 3.9263673703438305e13
3.997614396499751e-5 	 180.55603938026684 	 180.5632028477052 	 3.785612852382348e13
4.053254765197611e-5 	 182.96769180635656 	 182.9751576099998 	 3.6499041776795e13
4.109669558420144e-5 	 185.41155029650903 	 185.4193311504486 	 3.5190604601468e13
4.166869554912323e-5 	 187.88804498262166 	 187.89615384597323 	 3.3929072981970305e13
