###################################
#   ____       ____  ____  _____  #
#  / ___| __ _|  _ \/ ___|| ____| #
# | |  _ / _` | |_) \___ \|  _|   #
# | |_| | (_| |  __/ ___) | |___  # 
#  \____|\__,_|_|   |____/|_____| #
###################################
# 
#
# The I_l^n integrals evaluated in the following comoving separations.
# Input Power Spectrum file: WideA_ZA_pk.dat
#
# The I_l^n are integrated over [1.0e-5, 1000.0] (the extremes
# `IPSTools` hands over to `xicalc`), and the sigma_i of the asymptotic
# limits must use the same ones:
#   sigma_-4 = 1.2699714253251158e13
#   sigma_-2 = 2.3467346052943926e7
#   sigma_0 = 143.28503956334472
#   sigma_2 = 101.12817125947123
#   sigma_4 = 1.4915596528577246e6
#
# For comparison, the sigma_i stored by `IPSTools` (over [1.0e-6, 10.0]):
#   sigma_0 = 18.584280735816282 	 sigma_2 = 101.06362200769537 	 sigma_4 = 2.074924034369007e6
#
# CAREFUL: outside [0.05, 96466.16199111959] (and [0.1, 9888.080416307215] for I04_tilde)
# these values are power-law extrapolations, NOT the integrals.
#
# s [h_0^{-1} Mpc] 	 I00 	 I20 	 I40 	 I02 	 I22 	 I31 	 I13 	 I11 	 I04_tilde
0.001292377047983511 	 162.21280509499502 	 20.058245645096637 	 11.209399083525351 	 6.097022606829396e7 	 12.998061353261068 	 4.457484423283536 	 2.019321360184849e7 	 60.58571598056614 	 -1.0104482509976832e7
0.0013340018920643844 	 160.15380762881907 	 19.858661101602987 	 11.084904093044575 	 5.722140798101054e7 	 12.839618061744588 	 4.411457051615127 	 1.8952594569156513e7 	 59.83795257949643 	 -9.48363987666943e6
0.0013769673879677753 	 158.11961683925796 	 19.66096979492385 	 10.961784483706326 	 5.370308989278887e7 	 12.683013539393444 	 4.365890151167183 	 1.778819597193835e7 	 59.09896186933157 	 -8.900943241461892e6
0.0014213167153703595 	 156.10993385697623 	 19.465153766025068 	 10.840025060736272 	 5.0401099270225205e7 	 12.528226446888004 	 4.320779115251618 	 1.6695335023108974e7 	 58.368640929675124 	 -8.3540488265706925e6
0.0014670944446786452 	 154.12446341339782 	 19.271195226229874 	 10.719610797227103 	 4.730213499294752e7 	 12.375235692556098 	 4.276119383266987 	 1.5669616633951107e7 	 57.64688804758313 	 -7.840756861305315e6
0.001514346581821555 	 152.16291379732468 	 19.07907655560291 	 10.600526832284027 	 4.4393713773874775e7 	 12.22402042949905 	 4.231906440237432 	 1.470691573866924e7 	 56.933602703398485 	 -7.3590027339416025e6
0.0015631206144856899 	 150.22499681207765 	 18.888780301349588 	 10.482758469190697 	 4.166411987388218e7 	 12.074560052751028 	 4.188135816356231 	 1.3803360704877393e7 	 56.22868555675142 	 -6.906848687244283e6
0.0016134655598397459 	 148.3104277331536 	 18.70028917623057 	 10.366291173595425 	 3.910235790831227e7 	 11.926834196471335 	 4.144803086533902 	 1.2955317763303543e7 	 55.532038432724114 	 -6.48247602423559e6
0.0016654320137960278 	 146.41892526639293 	 18.513586056991354 	 10.25111057171742 	 3.669810855522771e7 	 11.780822731169321 	 4.101903869950851 	 1.2159376394093128e7 	 54.843564308177804 	 -6.084177792859477e6
0.0017190722018585747 	 144.55021150665112 	 18.328653982806742 	 10.137202448572875 	 3.444168698698835e7 	 11.636505760961516 	 4.059433829614479 	 1.141233561094035e7 	 54.16316729824024 	 -5.710351920116869e6
0.0017744400316090144 	 142.70401189696787 	 18.14547615374003 	 10.024552746220596 	 3.2324003857705697e7 	 11.49386362086052 	 4.017388671920719 	 1.0711191087886918e7 	 53.49075264295154 	 -5.359494768055312e6
0.0018315911468828674 	 140.8800551882285 	 17.96403592921684 	 9.913147562027069 	 3.033652868942508e7 	 11.35287687409543 	 3.9757641462199684 	 1.0053123077017289e7 	 52.8262266940669 	 -5.03019508569355e6
0.0018905829836907586 	 139.07807339931134 	 17.784316826513454 	 9.802973146950665 	 2.8471255509546723e7 	 11.213526309463345 	 3.9345560443873664 	 9.435485068459554e6 	 52.169496902014096 	 -4.721128332553725e6
0.0019514748279407536 	 137.29780177771488 	 17.606302519259426 	 9.694015903844798 	 2.6720670601065293e7 	 11.075792938711583 	 3.8937602003973506 	 8.855793147086471e6 	 51.52047180300386 	 -4.431051350968734e6
0.0020143278750197973 	 135.53897876065975 	 17.429976835954456 	 9.586262385779845 	 2.507772223572034e7 	 10.939657993950302 	 3.8533724899024957 	 8.311716003113554e6 	 50.87906100629161 	 -4.158797365735352e6
0.0020792052912941604 	 133.80134593665898 	 17.25532375849928 	 9.47969929438359 	 2.353579226813524e7 	 10.80510292509513 	 3.8133888298165433 	 7.80106555642012e6 	 50.2451751815886 	 -3.903271291000106e6
0.0021461722775906788 	 132.08464800755178 	 17.082327420740576 	 9.37431347820002 	 2.2088669476520512e7 	 10.672109397339515 	 3.773805177901625 	 7.3217881568880305e6 	 49.618726046620836 	 -3.663445325500914e6
0.0022152961347226144 	 130.38863275099393 	 16.910972107029572 	 9.270091931066231 	 2.073052454255139e7 	 10.540659288656343 	 3.7346175323595903 	 6.871956325368746e6 	 48.999626354833666 	 -3.438354818447124e6
0.002286646331125955 	 128.71305098340065 	 16.741242250794386 	 9.16702179050727 	 1.9455886569634225e7 	 10.410734687328599 	 3.695821931427444 	 6.449761002064224e6 	 48.38778988324098 	 -3.2270943894094494e6
0.0023602945726741396 	 127.05765652333614 	 16.57312243312593 	 9.065090336148739 	 1.8259621044971716e7 	 10.282317889508692 	 3.6574144529768224 	 6.053504271147311e6 	 47.783131420416765 	 -3.0288142866127808e6
0.0024363148747413937 	 125.42220615534333 	 16.40659738137716 	 8.96428498814689 	 1.713690915665337e7 	 10.15539139680605 	 3.6193912141174733 	 5.68159253236259e6 	 47.18556675462752 	 -2.842716968983802e6
0.0025147836365870626 	 123.80645959421034 	 16.24165196777567 	 8.864593305636099 	 1.6083228382456515e7 	 10.02993791390276 	 3.5817483708047075 	 5.332530092146569e6 	 46.59501266210401 	 -2.668053898205505e6
0.0025957797181357066 	 122.21017944966707 	 16.07827120804943 	 8.766002985193477 	 1.509433427216525e7 	 9.905940346196893 	 3.544482117450782 	 5.004913148492947e6 	 46.011386895450585 	 -2.5041225278752567e6
0.0026793845192301553 	 120.63313119150683 	 15.91644026006554 	 8.668501859320449 	 1.4166243350022169e7 	 9.783381797473103 	 3.5075886865401564 	 4.697424145372132e6 	 45.43460817219035 	 -2.3502634776558485e6
0.0027656820614371165 	 119.07508311512865 	 15.756144422481915 	 8.57207789494109 	 1.32952170684411e7 	 9.66224556760033 	 3.471064348248613 	 4.408826474000775e6 	 44.864596163444936 	 -2.205857881053261e6
0.002854759072487577 	 117.53580630749468 	 15.597369133411805 	 8.4767191919171 	 1.2477746748342518e7 	 9.542515150256223 	 3.434905410066185 	 4.137959499651649e6 	 44.30127148274692 	 -2.0703248961530498e6
0.0029467050734368833 	 116.01507461349735 	 15.440099969100858 	 8.382413981579111 	 1.1710539445447946e7 	 9.424174230677902 	 3.3991082164238446 	 3.8837338940034183e6 	 43.74455567498355 	 -1.9431193693027685e6
0.0030416124686320494 	 114.51266460273206 	 15.284322642616877 	 8.289150625274285 	 1.099050468560027e7 	 9.307206683438892 	 3.3636691483239414 	 3.6451272542588897e6 	 43.194371205470176 	 -1.8237296423431502e6
0.003139576638576721 	 113.0283555366704 	 15.130023002551921 	 8.196917612929933 	 1.031474201567674e7 	 9.191596570251845 	 3.3285846229743346 	 3.4211799914133493e6 	 42.650641449151934 	 -1.7116754945680473e6
0.003240696035787167 	 111.56192933622813 	 14.977187031736715 	 8.10570356163299 	 9.680529319946889e6 	 9.077328137796718 	 3.2938510934261744 	 3.2109914711370124e6 	 42.113290679931936 	 -1.6065062111350438e6
0.003345072283735568 	 110.11317054972466 	 14.825800845967308 	 8.0154972142252 	 9.085311854811601e6 	 8.964385815574213 	 3.259465048215319 	 3.0137163917517895e6 	 41.58224406012484 	 -1.5077987701573942e6
0.003452810278980065 	 108.68186632122831 	 14.675850692743769 	 7.926287437913822 	 8.5266919577527e6 	 8.852754213784094 	 3.225423011007341 	 2.8285613847358096e6 	 41.05742763003418 	 -1.4151561411851977e6
0.0035640182965842398 	 107.26780635928259 	 14.52732295002084 	 7.838063222897678 	 8.002419389038381e6 	 8.74241812122813 	 3.191721540246069 	 2.6547818240841334e6 	 40.53876829765168 	 -1.3282056882317697e6
0.0036788080989319186 	 105.87078290600977 	 14.38020412497048 	 7.7508136810083705 	 7.510382267279107e6 	 8.63336250323738 	 3.1583572288056616 	 2.4916788316941718e6 	 40.02619382847778 	 -1.246597670921774e6
0.0037972950480466704 	 104.49059070658652 	 14.234480852756125 	 7.664528044366544 	 7.048598562320371e6 	 8.525572499623546 	 3.12532670364616 	 2.3385964667325043e6 	 39.519632835461415 	 -1.1700038377322536e6
0.003919598221528928 	 103.12702697908702 	 14.090139895318547 	 7.579195664052946 	 6.615208111203648e6 	 8.419033422654069 	 3.092626625472474 	 2.194919087679708e6 	 39.01901476905772 	 -1.098116105668143e6
0.004045840532227174 	 101.7798913846899 	 13.947168140173286 	 7.494806008794202 	 6.208465125034514e6 	 8.313730755050742 	 3.060253688396794 	 2.060068876444397e6 	 38.524269907402555 	 -1.0306453210615743e6
0.004176148851763488 	 100.44898599824384 	 13.80555259921947 	 7.411348663663119 	 5.826731156573785e6 	 8.209650148011573 	 3.0282046196043777 	 1.9335035145893183e6 	 38.035329346602296 	 -967320.096510523
0.004310654138037646 	 99.1341152791876 	 13.665280407559882 	 7.328813328793298 	 5.468468500223546e6 	 8.106777419255556 	 2.9964761790226704 	 1.8147140023240745e6 	 37.552124991137326 	 -907885.719278591
0.004449491566837824 	 97.8350860428207 	 13.526338822332303 	 7.247189818107998 	 5.1322339978220705e6 	 8.005098551090166 	 2.9650651589937453 	 1.703222611493363e6 	 37.07458954437838 	 -852103.1267652406
0.004592800667690216 	 96.55170743192048 	 13.388715221551898 	 7.166468058063028 	 4.816673225295898e6 	 7.904599688501284 	 2.9339683839500235 	 1.5985809643283335e6 	 36.60265649921405 	 -799747.9449254873
0.004740725464084136 	 95.28379088870031 	 13.252397102964572 	 7.0866380864035134 	 4.520515036751587e6 	 7.805267137265265 	 2.903182710093224 	 1.500368230234477e6 	 36.13626012878815 	 -750609.5857712814
0.004893414618213444 	 94.03115012710634 	 13.117372082911213 	 7.007690050934401 	 4.2425664440298e6 	 7.7070873620829285 	 2.8727050250765394 	 1.408189433364253e6 	 35.67533547734587 	 -704490.400324495
0.005051021580379798 	 92.79360110544798 	 12.983627895202742 	 6.929614208304577 	 3.9817078110953327e6 	 7.610046984735224 	 2.8425322476899884 	 1.3216738641680898e6 	 35.21981835118734 	 -661204.8836144224
0.005213704743207925 	 91.57096199935756 	 12.851152390005781 	 6.852400922804365 	 3.736888343905033e6 	 7.51413278226026 	 2.8126613275489065 	 1.2404735885355687e6 	 34.769645309727196 	 -620578.9285220477
0.0053816276008278145 	 90.36305317507649 	 12.719933532738914 	 6.776040665176355 	 3.507121857585979e6 	 7.419331685151519 	 2.783089244785568 	 1.1642620485311593e6 	 34.32475365665912 	 -582449.1254698496
0.0055549589131838354 	 89.16969716306278 	 12.589959402979442 	 6.700524011439354 	 3.291482803873132e6 	 7.325630775576982 	 2.753813009743884 	 1.0927327490971428e6 	 33.885081431224116 	 -546662.1051402722
0.00573387287563598 	 87.99071863191668 	 12.46121819338046 	 6.625841641725316 	 3.089102542804056e6 	 7.233017285618895 	 2.724829662677151 	 1.0255980254420985e6 	 33.45056739958099 	 -513073.92157907214
0.005918549294023551 	 86.82594436262059 	 12.333698208598248 	 6.551984339129139 	 2.899165843652481e6 	 7.141478595533998 	 2.6961362734488366 	 962587.8861578907 	 33.02115104627834 	 -481549.473202227
0.006109173765367339 	 85.67520322308903 	 12.207387864229815 	 6.4789429885711645 	 2.7209076010055686e6 	 7.051002232033916 	 2.6677299412363435 	 903448.9274125522 	 32.59677256582642 	 -451961.95937750203
0.006305937864391807 	 84.53832614302564 	 12.082275685760544 	 6.406708575672247 	 2.5536097527566357e6 	 6.96157586658553 	 2.6396077942377523 	 847943.3138523678 	 32.17737285436796 	 -424192.3703949006
0.006509039336054846 	 83.41514608908264 	 11.958350307521775 	 6.335272185641231 	 2.396598387598263e6 	 6.873187313731047 	 2.6117669893814814 	 795847.8221146903 	 31.762893501446648 	 -398129.0087744917
0.0067186822942784585 	 82.30549804031986 	 11.835600471658317 	 6.264625002174749 	 2.2492410303642703e6 	 6.7858245294275825 	 2.5842047120388663 	 746952.9431048802 	 31.353276781872225 	 -373667.0399861952
0.0069350774270801625 	 81.20921896395956 	 11.714015027105754 	 6.194758306369158 	 2.110944094285261e6 	 6.699475609406023 	 2.5569181757396082 	 701062.0394270329 	 30.94846564768104 	 -350708.070774373
0.007158442208311313 	 80.12614779143286 	 11.593582928577424 	 6.12566347564449 	 1.9811504898948725e6 	 6.614128787548902 	 2.5299046218900667 	 657990.5545799804 	 30.548403720190834 	 -329159.7533911211
0.007389001116215032 	 79.05612539471531 	 11.474293235561023 	 6.057331982680305 	 1.8593373809549548e6 	 6.5297724342871275 	 2.5031613194943727 	 617565.2707382621 	 30.153035282148835 	 -308935.4141463838
0.007626985859023444 	 77.99899456294727 	 11.356135111324742 	 5.989755394363296 	 1.7450140783600367e6 	 6.446395055015316 	 2.4766855648783395 	 579623.6121331204 	 29.762305269971925 	 -289953.7047808022
0.007872635607821 	 76.954599979336 	 11.239097821932795 	 5.922925370746514 	 1.6377200635372484e6 	 6.363985288525496 	 2.4504746814161202 	 544012.9912319619 	 29.376159266077835 	 -272138.27525901084
0.008126197236907802 	 75.92278819833592 	 11.123170735270323 	 5.85683366402009 	 1.537023133379591e6 	 6.282531905459005 	 2.4245260192596114 	 510590.19508687645 	 28.994543491306295 	 -255417.4666672708
0.008387925571904532 	 74.90340762310433 	 11.008343320077534 	 5.791472117493355 	 1.4425176592399296e6 	 6.202023806776362 	 2.3988369550705646 	 479220.8093843227 	 28.617404797429206 	 -239724.0229801789
0.008658083645848406 	 73.89630848322787 	 10.89460514499299 	 5.726832664588158 	 1.3538229529725288e6 	 6.122450022244864 	 2.3734048917553667 	 449778.67787970585 	 28.24469065974853 	 -224994.82053708687
0.008936942963537411 	 72.9013428127181 	 10.78194587760599 	 5.662907327843343 	 1.270581733440258e6 	 6.0437997089437685 	 2.348227258202487 	 422145.3950429106 	 27.876349169781108 	 -211170.61414011603
0.009224783774388495 	 71.91836442827199 	 10.670355283517937 	 5.599688217930224 	 1.1924586873102107e6 	 5.966062149786813 	 2.323301509022543 	 396209.8298743857 	 27.512329028029324 	 -198195.7987524937
0.009521895354084075 	 70.94722890779383 	 10.559823225412593 	 5.537167532678903 	 1.1191391183402764e6 	 5.889226752061868 	 2.2986251242909677 	 371867.6789767316 	 27.15257953683649 	 -186018.18583868648
0.00982857629528972 	 69.98779356917672 	 10.450339662135189 	 5.47533755611538 	 1.050327679715772e6 	 5.813283045987548 	 2.274195609293252 	 349021.0470844264 	 26.79705059332611 	 -174588.79344671473
0.010145134807735249 	 69.03991744933916 	 10.34189464778023 	 5.4141906575092955 	 985747.184329672 	 5.738220683286589 	 2.2500104942727375 	 327578.0533647232 	 26.445692682424035 	 -163861.64918829108
0.010471889027960936 	 68.10346128351415 	 10.234478330787967 	 5.353719290432169 	 925137.4882139885 	 5.664029435775749 	 2.226067334180931 	 307452.4619063993 	 26.098456869962344 	 -153793.6053243088
0.01080916733903989 	 67.17828748478831 	 10.12808095304947 	 5.29391599182607 	 868254.4426245596 	 5.590699193972095 	 2.2023637084303154 	 288563.3349103317 	 25.75529479586425 	 -144344.16521190703
0.01115730870059814 	 66.264260123887 	 10.022692849020128 	 5.23477338108256 	 814868.9105579855 	 5.518219965715465 	 2.1788972206496333 	 270834.70718714467 	 25.416158667408894 	 -135475.32041502395
0.011516662989463924 	 65.36124490920321 	 9.918304444841628 	 5.176284159131825 	 764765.8437390596 	 5.446581874806908 	 2.1556654984416257 	 254195.28065288585 	 25.081001252575195 	 -127151.39782325395
0.011887591351288652 	 64.46910916706707 	 9.814906257472206 	 5.118441107541856 	 717743.4163605847 	 5.375775159662928 	 2.132666193143186 	 238578.1375940987 	 24.749775873463776 	 -119338.91616407223
0.012270466563492862 	 63.58772182225308 	 9.71248889382518 	 5.061237087627587 	 673612.2120861033 	 5.305790171985348 	 2.1098969795879143 	 223920.4715491495 	 24.422436399796016 	 -112006.45133127828
0.012665673409901882 	 62.71695337872209 	 9.611043049915647 	 5.004665039569883 	 632194.4610406209 	 5.236617375446609 	 2.0873555558710546 	 210163.33472351456 	 24.098937242489487 	 -105124.50998797026
0.013073609067447825 	 61.85667590059534 	 9.510559510015268 	 4.948717981544247 	 593323.3237157429 	 5.168247344390323 	 2.0650396431167746 	 197251.40092321747 	 23.77923334730861 	 -98665.4109356415
0.01349468350532639 	 61.006762993357846 	 9.411029145815084 	 4.893389008859165 	 556842.2189046621 	 5.100670762546918 	 2.0429469852477795 	 185132.7430530282 	 23.463280188589966 	 -92603.17377223376
0.01392931989700975 	 60.16708978528805 	 9.31244291559626 	 4.838671293103964 	 522604.19295975944 	 5.03387842176417 	 2.021075348757228 	 173758.62428459717 	 23.151033763041053 	 -86913.41439129485
0.01437795504552954 	 59.33753290911127 	 9.214791863408696 	 4.7845580813060815 	 490471.3278320616 	 4.967861220752481 	 1.9994225224829312 	 163083.302054681 	 22.842450583611924 	 -81573.2469019079
0.014841039822457285 	 58.51797048387434 	 9.118067118257446 	 4.731042695097655 	 460314.18550801615 	 4.902610163844723 	 1.9779863173838104 	 153063.8441052139 	 22.537487673438694 	 -76561.19157488654
0.015319039621023578 	 57.70828209703841 	 9.02225989329684 	 4.6781185298913135 	 432011.2866056459 	 4.838116359770453 	 1.9567645663185917 	 143659.95582540066 	 22.236102559858047 	 -71857.08844496637
0.015812434823831278 	 56.90834878678756 	 8.92736148503224 	 4.625779054065065 	 405448.62102976645 	 4.774371020444374 	 1.935755123826711 	 134833.81820146705 	 21.938253268491998 	 -67442.01622147669
0.016321721285632754 	 56.11805302455068 	 8.8333632725294 	 4.574017808156208 	 380519.18871508224 	 4.711365459768845 	 1.9149558659114176 	 126549.93572236114 	 21.6438983174021 	 -63298.21618132742
0.01684741083165648 	 55.33727869773369 	 8.740256716631299 	 4.522828404064136 	 357122.5686071683 	 4.649091092450299 	 1.8943646898250432 	 118774.99362973451 	 21.352996711312166 	 -59409.020738184954
0.0173900317719837 	 54.56591109266002 	 8.648033359182401 	 4.472204524261947 	 335164.51414510864 	 4.587539432829382 	 1.8739795138564164 	 111477.7239381172 	 21.065507935898758 	 -55758.786400522324
0.01795012943249206 	 53.803836877716556 	 8.556684822260307 	 4.422139921016773 	 314556.5736163108 	 4.526702093724677 	 1.8537982771204127 	 104628.77968646857 	 20.78139195214874 	 -52332.83084888124
0.01852826670289994 	 53.050944086702565 	 8.466202807414652 	 4.372628415618714 	 295215.7338541971 	 4.466570785289853 	 1.833818939349601 	 98200.61691538789 	 20.500609190782992 	 -49117.37387925121
0.01912502460246216 	 52.30712210237927 	 8.37657909491325 	 4.323663897618302 	 277064.0858435167 	 4.407137313884057 	 1.8140394806879792 	 92167.38389534068 	 20.22312054674546 	 -46099.48197502319
0.019741002863885533 	 51.572261640217754 	 8.287805542995388 	 4.275240324072367 	 260028.51088626805 	 4.348393580955444 	 1.7944579014867732 	 86504.81716041849 	 19.94888737375703 	 -43267.0162845703
0.020376820536051287 	 50.8462547323424 	 8.19987408713218 	 4.227351718798262 	 244040.38606403203 	 4.290331581937635 	 1.775072222102276 	 81190.1439295149 	 19.67787147893312 	 -40608.58379520474
0.021033116606149795 	 50.12899471166808 	 8.112776739293974 	 4.17999217163631 	 229035.30781026717 	 4.232943405159001 	 1.7558804826957133 	 76201.99052249448 	 19.41003511746454 	 -38113.49150711977
0.021710550641853114 	 49.420376196228204 	 8.02650558722468 	 4.1331558377204 	 214952.8324790472 	 4.176221230764602 	 1.7368807430351085 	 71520.29640303519 	 19.145340987360708 	 -35771.703422989536
0.022409803454170613 	 48.7202950736917 	 7.941052793722982 	 4.086836936756646 	 201736.232865202 	 4.120157329650625 	 1.7180710822991285 	 67126.23350245714 	 18.883752224254525 	 -33573.800180226666
0.023131577781653707 	 48.02864848606662 	 7.856410595930397 	 4.041029752310018 	 189332.26969507395 	 4.064744062411205 	 1.699449598882898 	 63002.13050008797 	 18.625232396268242 	 -31510.941163527204
0.02387659899663757 	 47.345334814587794 	 7.772571304626046 	 3.9957286310988427 	 177690.97716740175 	 4.009973878297464 	 1.6810144102057492 	 59131.40175564679 	 18.36974549893953 	 -29574.828945307352
0.024645615834229438 	 46.6702536647868 	 7.689527303528152 	 3.950927982297109 	 166765.46168044777 	 3.9558393141886095 	 1.6627636525208986 	 55498.480607839214 	 18.11725595020704 	 -27757.675911001643
0.025439401144776063 	 46.00330585174167 	 7.607271048602138 	 3.906622276844478 	 156511.71293459972 	 3.9023329935750146 	 1.6446954807270293 	 52088.75677091538 	 17.867728585454895 	 -26052.172934979717
0.026258752670566706 	 45.34439338550442 	 7.525795067375302 	 3.862806046763915 	 146888.42664952468 	 3.8494476255530605 	 1.6268080681817536 	 48888.51757742157 	 17.621128652615244 	 -24451.45998108644
0.027104493847552168 	 44.693419456703936 	 7.445091958257985 	 3.8194738844868588 	 137856.8381817446 	 3.797176003831664 	 1.6090996065169463 	 45884.89283084563 	 17.377421807328243 	 -22949.098509552503
0.027977474632885465 	 44.050288422322566 	 7.36515438987119 	 3.776620442185849 	 129380.56637241 	 3.745511005750333 	 1.5915683054559233 	 43065.80304637427 	 17.13657410815891 	 -21539.045579287977
0.028878572359115978 	 43.41490579164399 	 7.285975100380565 	 3.7342404311145287 	 121425.46699625587 	 3.6944455913086145 	 1.5742123926324496 	 40419.91087160434 	 16.898552011870038 	 -20215.629541390335
0.029808692615895548 	 42.78717821237019 	 7.207546896836712 	 3.6923286209549286 	 113959.49522140092 	 3.643972802206802 	 1.5570301134115572 	 37936.57549184033 	 16.663322368750556 	 -18973.52722609909
0.030768770160082316 	 42.1670134569061 	 7.129862654521752 	 3.650879839171975 	 106952.5765259519 	 3.5940857608977854 	 1.5400197307121573 	 35605.80983661338 	 16.430852417998736 	 -17807.74253143668
0.03175976985515737 	 41.554320408809055 	 7.052915316302093 	 3.6098889703751182 	 100376.48555143354 	 3.5447776696499 	 1.5231795248314262 	 33418.2404153209 	 16.20110978315955 	 -16713.586327412188
0.03278268764089805 	 40.94900904940176 	 6.9766978919873175 	 3.569350955687021 	 94204.73240504258 	 3.496041809620645 	 1.5065077932709465 	 31365.069620461192 	 15.974062467615514 	 -15686.657594956994
0.033838551534282335 	 40.35099044454654 	 6.901203457695193 	 3.5292607921192163 	 88412.45595272728 	 3.4478715399411666 	 1.4900028505645917 	 29438.04034686031 	 15.749678850130518 	 -14722.825723727767
0.03492842266263055 	 39.76017673157876 	 6.826425155222651 	 3.4896135319546673 	 82976.32367325234 	 3.400260296811344 	 1.473663028108128 	 27629.402784602105 	 15.527927680445853 	 -13818.213897572838
0.03605339633002225 	 39.176481106397866 	 6.752356191422782 	 3.4504042821371423 	 77874.43766984227 	 3.3532015926054024 	 1.4574866739905246 	 25931.883252115327 	 15.308778074927947 	 -12969.183500833937
0.03721460311806036 	 38.599817810713866 	 6.678989837587718 	 3.411628203667346 	 73086.24646079665 	 3.3066890149878874 	 1.4414721528269492 	 24338.654944075424 	 15.092199512267161 	 -12172.319482760462
0.03841321002208875 	 38.03010211944739 	 6.606319428837358 	 3.3732805110057065 	 68592.4621937514 	 3.2607162260399023 	 1.4256178455934352 	 22843.310476479706 	 14.878161829227018 	 -11424.416621167748
0.03965042162400488 	 37.46725032828173 	 6.534338363513918 	 3.335356471481777 	 64374.98295010851 	 3.215276961395491 	 1.409922149463202 	 21439.836118482606 	 14.666635216443353 	 -10722.466630087849
0.04092748130284649 	 36.91117974136471 	 6.463040102582209 	 3.297851404710153 	 60416.81982665856 	 3.1703650293880403 	 1.3943834776446165 	 20122.587607360387 	 14.457590214272688 	 -10063.646059555811
0.04224567248436894 	 36.36180865915875 	 6.392418169035594 	 3.260760682012839 	 56702.02850066566 	 3.1259743102065842 	 1.379000259220769 	 18886.267449341958 	 14.250997708689347 	 -9445.304938860827
0.043606319930868595 	 35.81905636643734 	 6.322466147307614 	 3.2240797258480067 	 53215.64500274556 	 3.0820987550619066 	 1.363770938990661 	 17725.903615018484 	 14.046828927230713 	 -8864.956117582293
0.0450107910725491 	 35.282843120426136 	 6.253177682689154 	 3.1878040092450597 	 49943.625438814684 	 3.0387323853623194 	 1.3486939773119768 	 16636.82954365177 	 13.845055434990037 	 -8320.265261536962
0.046460497381768204 	 34.7530901390869 	 6.184546480751164 	 3.151929055245931 	 46872.78941829838 	 2.9958692918990004 	 1.33376784994543 	 15614.665375966535 	 13.645649130656238 	 -7809.041463398133
0.047956895791546085 	 34.229719589542626 	 6.1165663067728495 	 3.1164504363525682 	 43990.766960715206 	 2.953503634040794 	 1.3189910479006688 	 14655.300339951624 	 13.448582242600242 	 -7329.228430220033
0.0495014901597612 	 33.71265457664207 	 6.049230985175289 	 3.081363773980513 	 41285.94866676503 	 2.911629638938351 	 1.3043620772837188 	 13754.876218832067 	 13.253827325007133 	 -6878.896212420882
0.051095832780504856 	 33.16790505968806 	 5.993832233139741 	 3.0474846433038434 	 38829.45002720185 	 2.8691058255158772 	 1.291616696633554 	 12909.066784949671 	 13.053912430943363 	 -6456.233440956246
0.0527415259441133 	 32.66909058684281 	 5.9259289294627155 	 3.012966710749661 	 36329.226872623345 	 2.8283983193790228 	 1.2769850914578258 	 12117.251231980517 	 12.865006505436044 	 -6059.540041458371
0.05444022354744544 	 32.17592140516289 	 5.858747085928415 	 2.978872423057614 	 34118.239567615354 	 2.788147980615294 	 1.2625170727108044 	 11372.552396802203 	 12.678222830364573 	 -5687.2203960354545
0.056193632756024375 	 31.688513599058954 	 5.792155863415983 	 2.9453108321254264 	 31972.036118136817 	 2.748353203085389 	 1.2482095279332543 	 10673.05871204028 	 12.493556487492716 	 -5337.776925225722
0.058003515719712864 	 31.20682838252022 	 5.726149241051772 	 2.9122353250109816 	 30100.97864002001 	 2.7090094958399873 	 1.2340549380075048 	 10017.365972569869 	 12.310992541190585 	 -5009.804064291016
0.059871691343647636 	 30.73032168462192 	 5.661194007668373 	 2.8791916252356753 	 28187.18301521792 	 2.670112064235716 	 1.2200550904139713 	 9402.79804980073 	 12.130505230763656 	 -4701.982609620693
0.06180003711621149 	 30.259038818348888 	 5.597144928616588 	 2.8463814508100818 	 26462.698010188073 	 2.6316558606387126 	 1.2062180542030454 	 8824.195245690325 	 11.952061248988272 	 -4413.074412505514
0.06379049099588091 	 29.793346092152486 	 5.533572441334559 	 2.81420251033046 	 24849.628487028083 	 2.5936357579945115 	 1.1925392788084497 	 8282.300028264042 	 11.77563951116309 	 -4141.9173989382325
0.0658450533588453 	 29.333127718613056 	 5.470547822977403 	 2.782517268950803 	 23326.364178323325 	 2.5560468958755473 	 1.1790092988459084 	 7773.53699774748 	 11.60122518053068 	 -3887.420895409062
0.06796578900935472 	 28.878033505212084 	 5.408353915808299 	 2.75103648468577 	 21869.35261359574 	 2.5188846014158077 	 1.1656272000701406 	 7295.823442491898 	 11.428795807007534 	 -3648.561241895062
0.07015482925481722 	 28.42811224807531 	 5.346866864644539 	 2.7198939413937007 	 20553.48582761375 	 2.482144154354019 	 1.1523944008620979 	 6847.453219251124 	 11.258326370906817 	 -3424.3776743974904
0.07241437404773077 	 27.98329468871751 	 5.286090510488286 	 2.6890737518084302 	 19271.08592880928 	 2.445820849346105 	 1.1393091803274786 	 6426.895549001578 	 11.089795066402804 	 -3213.9684604655363
