###################################
#   ____       ____  ____  _____  #
#  / ___| __ _|  _ \/ ___|| ____| #
# | |  _ / _` | |_) \___ \|  _|   #
# | |_| | (_| |  __/ ___) | |___  # 
#  \____|\__,_|_|   |____/|_____| #
###################################
# 
#
# The I_l^n and their ratio to the analytic large-s asymptote
#   A / (2 pi^2) * M_l(mu) * s^-(3+n_s) ,   mu = 3 + n_s - n
# with P(q) -> A q^n_s for q -> 0 . All the ratios must tend to 1 .
#
# From the `InputPS` left fit: n_s = 0.9599997973713535 , A = 3.0123088245442463e6
# Shown only for 10.0 <= s <= 96466.16199111959 , where every I_l^n is a spline.
#
# s [h_0^{-1} Mpc] 	 I00 	 I20 	 I40 	 I02 	 I22 	 I31 	 I13 	 I11 	 I00_ratio 	 I20_ratio 	 I40_ratio 	 I02_ratio 	 I22_ratio 	 I31_ratio 	 I13_ratio 	 I11_ratio
18.581739097781092 	 0.10709744919545656 	 0.1385383253653681 	 0.12095419867239979 	 0.17891921079026601 	 0.023789790419419785 	 0.03707036057682401 	 0.0675696670700293 	 0.08187859152027488 	 -0.03868222858631428 	 0.012130487962341148 	 0.0018480616934553082 	 0.12159521964578297 	 0.008578819716356167 	 0.0033757367510489373 	 0.04775784599210558 	 0.02839055382587356
19.180219234753075 	 0.1001843920987396 	 0.13256202716830465 	 0.11669126228518474 	 0.16547995839100724 	 0.022637950506950277 	 0.03560761277906992 	 0.06270596963304285 	 0.07758213975568143 	 -0.04102518726204911 	 0.013159688801037663 	 0.002021398779588839 	 0.12750378455305528 	 0.009255335710913571 	 0.0036762307623378976 	 0.05024813929667654 	 0.03049884548142274
19.797975203360895 	 0.09363861038167849 	 0.12677764889831114 	 0.11253113106341622 	 0.152995371206316 	 0.021531810998524862 	 0.034186968565961075 	 0.058175727402018616 	 0.07347208642666322 	 -0.043473400258416776 	 0.014268795734336025 	 0.002210062167866564 	 0.13365158366930394 	 0.009980533897114792 	 0.004001645789662723 	 0.05285317283827411 	 0.03274629455194259
20.43562783905473 	 0.08744527125623439 	 0.12118192566688278 	 0.1084729053058979 	 0.14140116464837318 	 0.020470046394096802 	 0.03280783299611156 	 0.05395707034768733 	 0.06954239897437242 	 -0.04602810804309385 	 0.015463244458756556 	 0.0024153007905649442 	 0.14004478750850277 	 0.010757471070488684 	 0.004353852798965869 	 0.05557708283497481 	 0.03514047310604553
21.093817973135693 	 0.08158996390903725 	 0.11577149214064895 	 0.10451571973133333 	 0.13063720203493262 	 0.01945135074251191 	 0.03146960169599749 	 0.050029517592429316 	 0.06578715201656204 	 -0.048690213681819736 	 0.016748755700764 	 0.0026384551226817103 	 0.14668948285132796 	 0.011589355096124222 	 0.0047348430455898104 	 0.05842407517625258 	 0.03768922148325419
21.773207076781627 	 0.07605858964007321 	 0.11054298508496212 	 0.10065864259679723 	 0.12064721504641165 	 0.018474437201147872 	 0.030171661097394213 	 0.046373884082306076 	 0.06220052490834512 	 -0.05146018608931801 	 0.018131354535525997 	 0.002880960544355547 	 0.15359163146813626 	 0.012479548313807235 	 0.005146733807353259 	 0.06139841333814175 	 0.04040064283506287
22.47447792581576 	 0.0708373716526297 	 0.1054930377748075 	 0.09690067842645632 	 0.11137856148356055 	 0.017538038234246215 	 0.028913388028752 	 0.04297219990570289 	 0.05877680314247906 	 -0.054338002325155114 	 0.019617380030478186 	 0.00314435233010485 	 0.160757040202028 	 0.013431570844115203 	 0.0055917740652899365 	 0.06450441017196248 	 0.04328309738912117
23.198335286886028 	 0.06591293608428671 	 0.10061820476685635 	 0.09324084679631686 	 0.10278200530032415 	 0.016640906101404968 	 0.02769415022331047 	 0.0398076371337833 	 0.05551038028371434 	 -0.057323147922589385 	 0.02121347986720813 	 0.0034302734332611554 	 0.1681913392044103 	 0.01444910375014214 	 0.006072350332502858 	 0.06774642242493366 	 0.046345195455353136
23.945506625745004 	 0.06127224802381228 	 0.09591503284109164 	 0.08967812580599094 	 0.09481151797414973 	 0.015781813733291197 	 0.026513308378154667 	 0.03686444390248488 	 0.052395760288301306 	 -0.060414520589161226 	 0.022926627590493683 	 0.0037404788115874897 	 0.17589997865680979 	 0.015535992310276739 	 0.006590992899834035 	 0.07112885174186286 	 0.049595789378881906
24.716742838342068 	 0.056902593310845684 	 0.09138007664171967 	 0.08621143038802942 	 0.08742406342191313 	 0.014959554388163859 	 0.02537021528996417 	 0.03412787260345244 	 0.04942755665085512 	 -0.06361034097696176 	 0.024764134812490256 	 0.00407684003691919 	 0.18388818241230115 	 0.016696247974328574 	 0.007150381573838114 	 0.07465612987232194 	 0.0530439610960481
